INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Reformed Presbyterian Theological Seminary,4,2,NULL,3
Walnut Hill College,3,3,NULL,427
Brightwood Career Institute-Broomall,2,3,NULL,510
Robert Morris University,4,2,0.8051,4459
Rosedale Technical College,2,2,NULL,684
Rosemont College,4,2,0.5838,511
Saint Francis University,4,2,0.7606,1665
Saint Joseph's University,4,2,0.7873,5265
Saint Vincent College,4,2,0.6875,1532
Saint Vincent Seminary,4,2,NULL,NULL
Schuylkill Technology Center,1,1,NULL,86
University of Scranton,4,2,0.7503,3834
Seton Hill University,4,2,0.652,1550
UPMC Shadyside School of Nursing,1,2,0.8387,346
Sharon Regional School of Nursing,1,2,NULL,35
Laurel Technical Institute,2,3,0.7418,285
Shippensburg University of Pennsylvania,4,1,0.8341,6493
Slippery Rock University of Pennsylvania,4,1,0.6698,7544
Saint Charles Borromeo Seminary-Overbrook,4,2,0.8571,53
South Hills Beauty Academy,1,3,NULL,92
South Hills School of Business & Technology,2,3,0.9634,662
St Lukes Hospital School of Nursing,1,2,NULL,139
The Beauty Institute,1,3,NULL,44
Susquehanna University,3,2,0.7233,2138
Swarthmore College,3,2,0.1432,1524
Thaddeus Stevens College of Technology,2,1,0.3818,883
Talmudical Yeshiva of Philadelphia,3,2,0.7273,124
Temple University,4,1,0.6387,27511
Thiel College,3,2,0.655,1045
Thomas Jefferson University,4,2,NULL,664
Fortis Institute-Erie,2,3,NULL,851
Triangle Tech Inc-Erie,2,3,NULL,63
Triangle Tech Inc-Pittsburgh,2,3,NULL,251
Triangle Tech Inc-Greensburg,2,3,NULL,171
Triangle Tech Inc-Dubois,2,3,NULL,184
Trinity Episcopal School for Ministry,4,2,NULL,NULL
Ursinus College,3,2,0.6633,1578
University of Valley Forge,4,2,0.6585,767
Valley Forge Military College,2,2,0.7484,268
Venus Beauty Academy,1,3,NULL,112
Villanova University,4,2,0.489,6856
Washington Hospital School of Nursing,1,2,0.25,76
Washington Hospital School of Radiologic Technology,1,2,NULL,25
Washington & Jefferson College,3,2,0.3973,1300
Waynesburg University,4,2,0.7523,1559
Welder Training and Testing Institute,1,3,NULL,88
West Chester University of Pennsylvania,4,1,0.5156,13456
Western Pennsylvania Hospital School of Nursing,1,2,0.1296,95
Pittsburgh Career Institute,2,3,NULL,438
Westminster College,4,2,0.7336,1313
Westminster Theological Seminary,4,2,NULL,NULL
Westmoreland County Community College,2,1,NULL,5471
Widener University,4,2,0.6726,3188
Wilkes University,4,2,0.7598,2281
Wilson College,4,2,0.5267,468
Yeshivath Beth Moshe,0,2,NULL,52
York College of Pennsylvania,4,2,0.7351,4847
YTI Career Institute-York,2,3,NULL,2027
Yorktowne Business Institute,2,3,NULL,122
Empire Beauty School-Providence,1,3,NULL,135
Brown University,4,2,0.0918,6182
Bryant University,4,2,0.7655,3263
Johnson & Wales University-Providence,4,2,0.7602,9067
Sanford-Brown Institute-Cranston,1,3,NULL,125
New England Institute of Technology,4,2,NULL,2860
New England Tractor Trailer Training School of Rhode Island,1,3,NULL,157
Newport School of Hairdressing-Main Campus,1,3,NULL,36
Providence College,4,2,0.5979,3969
Rhode Island College,4,1,0.6915,7253
Community College of Rhode Island,2,1,NULL,16856
University of Rhode Island,4,1,0.7871,13008
Rhode Island School of Design,4,2,0.2731,2005
Roger Williams University,4,2,0.8098,4403
Salve Regina University,4,2,0.6706,1989
St Joseph School of Nursing,1,2,NULL,122
Empire Beauty School-Warwick,1,3,NULL,88
Northpoint Bible College,3,2,NULL,358
Aiken Technical College,2,1,NULL,2490
Allen University,3,2,NULL,651
Anderson University,4,2,0.6502,2381
Charleston Southern University,4,2,0.6887,2904
Technical College of the Lowcountry,2,1,NULL,2262
Benedict College,3,2,NULL,2512
Bob Jones University,4,3,0.8241,2755
Southern Wesleyan University,4,2,0.937,1314
Charleston Cosmetology Institute,1,3,NULL,106
College of Charleston,4,1,0.7031,10150
Charzanne Beauty College,1,3,NULL,59
Northeastern Technical College,2,1,NULL,1022
Citadel Military College of South Carolina,4,1,0.8041,2660
Claflin University,4,2,0.526,1803
Clemson University,4,1,0.5787,16801
Clinton College,2,2,NULL,185
Coker University,3,2,0.5326,1131
Columbia International University,4,2,0.6258,574
Columbia College,4,2,0.6499,995
Converse University,4,2,0.5201,744
Denmark Technical College,2,1,NULL,1804
Erskine College,4,2,0.6973,574
Florence-Darlington Technical College,2,1,NULL,5913
Forrest College,2,3,NULL,135
Francis Marion University,4,1,0.5667,3380
Furman University,4,2,0.6397,2777
Greenville Technical College,2,1,NULL,12087
Horry-Georgetown Technical College,2,1,NULL,7002
Kenneth Shuler School of Cosmetology-North Augusta,1,3,NULL,85
Kenneth Shuler School of Cosmetology and Nails-Columbia,1,3,NULL,83
Lander University,4,1,0.4216,2750
Limestone University,3,2,0.5322,3150
Lenoir-Rhyne University-Lutheran Theological Southern Seminary,4,2,NULL,NULL
Medical University of South Carolina,4,1,NULL,205
Midlands Technical College,2,1,NULL,11214
Morris College,3,2,NULL,822
Newberry College,3,2,0.5908,1032
North Greenville University,4,2,0.5791,2068
Orangeburg Calhoun Technical College,2,1,NULL,2399
Piedmont Technical College,2,1,NULL,5399
Presbyterian College,3,2,0.66,1069
University of South Carolina Aiken,4,1,0.5122,2956
University of South Carolina Beaufort,3,1,0.7304,1716
University of South Carolina-Columbia,4,1,0.606,23987
University of South Carolina-Lancaster,2,1,0.888,1053
University of South Carolina-Salkehatchie,2,1,0.7313,773
University of South Carolina-Sumter,2,1,0.5456,672
University of South Carolina-Union,2,1,0.7692,285
Coastal Carolina University,4,1,0.7404,8570
South Carolina State University,4,1,0.5079,2876
University of South Carolina-Upstate,4,1,0.6422,4952
Sherman College of Chiropractic,4,2,NULL,NULL
Spartanburg Methodist College,2,2,0.8812,813
Spartanburg Community College,2,1,NULL,5034
Central Carolina Technical College,2,1,NULL,4014
Sumter Beauty College,1,3,NULL,28
Tri-County Technical College,2,1,NULL,5830
Trident Technical College,2,1,NULL,15747
Voorhees College,3,2,0.5051,536
Williamsburg Technical College,2,1,NULL,713
Winthrop University,4,1,0.7225,4704
Wofford College,3,2,0.688,1610
York Technical College,2,1,NULL,4821
Augustana University,4,2,0.6809,1615
The Salon Professional Academy,1,3,NULL,112
Black Hills State University,4,1,0.8924,3156
Kilian Community College,2,2,NULL,213
Dakota State University,4,1,0.8297,1743
Dakota Wesleyan University,4,2,0.7023,754
Paul Mitchell the School-Rapid City,1,3,NULL,81
Lake Area Technical College,2,1,NULL,1533
Avera McKennan Hospital School of Radiologic Technology,1,2,NULL,20
Mitchell Technical College,2,1,NULL,1136
Mount Marty University,4,2,0.7239,676
National American University-Rapid City,4,3,NULL,1913
National American University-Sioux Falls,3,3,NULL,658
Sioux Falls Seminary,4,2,NULL,NULL
Northern State University,4,1,0.9334,1753
Oglala Lakota College,4,1,NULL,1450
Presentation College,3,2,0.6608,728
Avera Sacred Heart Hospital,1,2,NULL,18
South Dakota School of Mines and Technology,4,1,0.8608,2194
South Dakota State University,4,1,0.919,10048
Sinte Gleska University,4,2,NULL,550
University of Sioux Falls,4,2,0.969,1075
Sanford Medical Center,1,2,NULL,24
Sisseton Wahpeton College,2,1,NULL,189
Southeast Technical College,2,1,NULL,2405
Stewart School,1,3,NULL,142
University of South Dakota,4,1,0.8788,6449
Western Dakota Technical College,2,1,NULL,1004
American Baptist College,4,2,NULL,141
Aquinas College,3,2,0.521,486
Arnolds Beauty School,1,3,NULL,72
Tennessee College of Applied Technology-Athens,1,1,NULL,202
Austin Peay State University,4,1,0.8595,9271
Baptist Health Sciences University,3,2,0.463,1101
Belmont University,4,2,0.7987,5465
Bethel University,4,2,0.5103,5063
Bryan College-Dayton,4,2,0.3762,1209
Carson-Newman University,4,2,0.6657,1688
Chattanooga State Community College,2,1,NULL,8224
Christian Brothers University,4,2,0.4745,1156
Pentecostal Theological Seminary,4,2,NULL,NULL
Cleveland State Community College,2,1,1,2978
Columbia State Community College,2,1,NULL,4317
Concorde Career College-Memphis,2,3,1,1313
Tennessee College of Applied Technology-Covington,1,1,NULL,203
Cumberland University,4,2,0.473,1198
Lipscomb University,4,2,0.527,2874
Tennessee College of Applied Technology-Dickson,1,1,NULL,481
Hussian College-Daymar College Nashville,3,3,NULL,138
Dyersburg State Community College,2,1,NULL,2362
East Tennessee State University,4,1,0.8649,11399
Chattanooga College Medical Dental and Technical Careers,2,3,NULL,220
Tennessee College of Applied Technology-Elizabethton,1,1,NULL,521
Emmanuel Christian Seminary,4,2,NULL,NULL
The Hair Academy LLC,1,3,NULL,71
Fisk University,4,2,0.9075,611
Welch College,3,2,NULL,270
Freed-Hardeman University,4,2,0.9203,1290
Tennessee College of Applied Technology-Harriman,1,1,NULL,250
Tennessee College of Applied Technology-Hartsville,1,1,NULL,269
Hiwassee College,3,2,0.5836,222
Tennessee College of Applied Technology-Hohenwald,1,1,NULL,363
Tennessee College of Applied Technology-Jacksboro,1,1,NULL,246
Jackson State Community College,2,1,NULL,3413
John A Gupton College,2,2,NULL,122
Johnson University,4,2,0.5464,826
Paul Mitchell the School-Murfreesboro,1,3,NULL,168
King University,4,2,0.6377,2121
South College,4,3,NULL,708
Knoxville Institute of Hair Design,1,3,NULL,40
Lane College,3,2,0.4916,1554
Le Moyne-Owen College,3,2,0.2335,1009
Lee University,4,2,0.9165,4143
Lincoln Memorial University,4,2,0.6995,1632
Tennessee College of Applied Technology-Livingston,1,1,NULL,319
The University of Tennessee Southern,3,2,NULL,1144
Maryville College,3,2,0.7259,1139
Tennessee College of Applied Technology-McKenzie,1,1,NULL,168
Genesis Career College-Cookeville,1,3,NULL,518
Meharry Medical College,4,2,NULL,NULL
Memphis College of Art,4,2,0.3978,367
Tennessee College of Applied Technology-Memphis,1,1,NULL,817
University of Memphis,4,1,0.6841,16178
Memphis Theological Seminary,4,2,NULL,NULL
Victory University,4,3,0.9547,2456
Middle Tennessee State University,4,1,0.6996,20914
Middle Tennessee School of Anesthesia Inc,4,2,NULL,NULL
Milligan College,4,2,0.683,933
Tennessee College of Applied Technology-Morristown,1,1,NULL,638
Motlow State Community College,2,1,0.4226,3901
Tennessee College of Applied Technology-Murfreesboro,1,1,NULL,335
Lincoln College of Technology-Nashville,2,3,NULL,1856
Nashville College of Medical Careers,1,3,NULL,164
Nashville State Community College,2,1,NULL,8349
Tennessee College of Applied Technology-Newbern,1,1,NULL,240
O'More College of Design,3,2,0.5816,179
Tennessee College of Applied Technology-Paris,1,1,NULL,271
Plaza Beauty School,1,3,NULL,137
Tennessee College of Applied Technology-Pulaski,1,1,NULL,200
Rhodes College,4,2,0.5764,2012
Tennessee College of Applied Technology-Ripley,1,1,NULL,126
Roane State Community College,2,1,0.9922,4952
Tennessee College of Applied Technology-Crump,1,1,NULL,210
Southwest Tennessee Community College,2,1,1,10217
Tennessee College of Applied Technology-Shelbyville,1,1,NULL,436
The University of the South,4,2,0.6027,1599
Tennessee College of Applied Technology-Oneida-Huntsville,1,1,NULL,322
Tennessee College of Applied Technology-Crossville,1,1,NULL,270
Tennessee College of Applied Technology-McMinnville,1,1,NULL,188
Tennessee College of Applied Technology-Jackson,1,1,NULL,425
Tennessee College of Applied Technology-Knoxville,1,1,NULL,760
Tennessee College of Applied Technology-Whiteville,1,1,NULL,184
Pellissippi State Community College,2,1,NULL,8776
Southern Adventist University,4,2,0.3826,2693
Southern College of Optometry,4,2,NULL,NULL
Tennessee Wesleyan University,3,2,0.713,1068
The University of Tennessee-Chattanooga,4,1,0.7757,10184
The University of Tennessee-Knoxville,4,1,0.7249,20948
The University of Tennessee-Martin,4,1,0.7668,6554
Fountainhead College of Technology,3,3,NULL,180
Tennessee School of Beauty of Knoxville Inc,1,3,NULL,173
Tennessee State University,4,1,NULL,6669
Tennessee Technological University,4,1,0.9316,9827
Tennessee Temple University,4,2,0.7843,704
Trevecca Nazarene University,4,2,0.772,1448
Northeast State Community College,2,1,NULL,5052
Tusculum University,4,2,0.7225,1844
Union University,4,2,0.7412,2567
New Concepts School of Cosmetology,1,3,NULL,124
Vanderbilt University,4,2,0.1274,6794
Volunteer Beauty Academy-Dyersburg,1,3,NULL,59
Volunteer State Community College,2,1,NULL,6415
Walters State Community College,2,1,0.9974,4789
West Tennessee Business College,2,3,NULL,212
William R Moore College of Technology,2,2,NULL,219
Abilene Christian University,4,2,0.4894,3647
Alvin Community College,2,1,NULL,4227
Amarillo College,2,1,NULL,10009
Amberton University,4,2,NULL,261
American Commercial College-San Angelo,1,3,NULL,81
American Commercial College-Odessa,1,3,NULL,23
Angelina College,2,1,NULL,4203
Angelo State University,4,1,0.8049,5430
Arlington Baptist University,4,2,NULL,230
Arlington Career Institute,1,3,NULL,235
The Art Institute of Houston,3,3,NULL,2300
Austin College,4,2,0.5861,1206
Austin Community College District,2,1,NULL,32715
Austin Presbyterian Theological Seminary,4,2,NULL,NULL
Baldwin Beauty School-South Austin,1,3,NULL,76
Baptist Health System School of Health Professions,2,3,NULL,444
Baptist Missionary Association Theological Seminary,4,2,1,55
Texas A & M University Health Science Center,4,1,NULL,243
Baylor College of Medicine,4,2,NULL,NULL
Baylor University,4,2,0.5747,13221
Coastal Bend College,2,1,NULL,2284
Blinn College,2,1,NULL,16664
Remington College-Dallas Campus,2,2,0.8065,904
Vet Tech Institute of Houston,2,3,0.6525,192
Brazosport College,3,1,NULL,3217
Brookhaven College,2,1,NULL,10365
Capitol City Trade and Technical School,1,3,NULL,165
Capitol City Careers,2,3,NULL,10
Cedar Valley College,2,1,NULL,5833
Central Texas College,2,1,NULL,16076
Charles and Sues School of Hair Design,1,3,NULL,19
Cisco College,2,1,NULL,3496
Clarendon College,2,1,NULL,1214
Concordia University Texas,4,2,0.4685,1493
BK Cosmo College of Cosmetology,1,3,NULL,51
North Central Texas College,2,1,NULL,10141
Texas A & M University-Corpus Christi,4,1,0.9258,9137
Paul Mitchell the School-Dallas,1,3,NULL,215
Court Reporting Institute of Dallas,2,3,NULL,183
Dallas Baptist University,4,2,0.423,3375
Dallas Christian College,4,2,0.5516,316
Dallas Institute of Funeral Service,2,2,NULL,114
Dallas Theological Seminary,4,2,NULL,NULL
University of Dallas,4,2,0.9011,1374
Del Mar College,2,1,NULL,10502
Career Point College,2,3,NULL,529
East Texas Baptist University,4,2,0.7362,1132
Texas A&M University-Texarkana,4,1,0.3723,1392
Texas A & M University-Commerce,4,1,0.6818,6951
Eastfield College,2,1,NULL,12113
Dallas College,2,1,NULL,8854
El Paso Community College,2,1,NULL,29390
Western Technical College,2,3,NULL,651
Western Technical College,2,3,NULL,815
Episcopal Theological Seminary of the Southwest,4,2,NULL,NULL
Exposito School of Hair Design,1,3,NULL,58
Miami International University of Art & Design-Art Institute Dallas,4,3,NULL,1408
Fort Worth Beauty School,1,3,NULL,60
Frank Phillips College,2,1,NULL,567
Franklin Beauty School,1,3,NULL,106
Galveston College,2,1,NULL,1858
Grayson College,2,1,NULL,3821
Hallmark University,3,2,NULL,713
Hardin-Simmons University,4,2,0.3759,1690
Trinity Valley Community College,2,1,NULL,4958
Hill College,2,1,NULL,3580
Houston Baptist University,4,2,0.7318,2165
University of Houston-Clear Lake,4,1,NULL,4691
Houston Community College,2,1,NULL,57742
University of Houston-Downtown,4,1,0.9509,13297
University of Houston-Victoria,4,1,0.5102,2879
University of Houston,4,1,0.5841,30357
Howard College,2,1,NULL,4044
Howard Payne University,4,2,0.5382,1059
Huston-Tillotson University,4,2,0.4589,924
University of the Incarnate Word,4,2,0.9307,6346
International Business College-El Paso,2,3,NULL,196
International Business College-El Paso,2,3,NULL,195
ITT Technical Institute-Arlington,3,3,0.9121,612
ITT Technical Institute-Houston West,3,3,0.9368,609
Jacksonville College-Main Campus,2,2,NULL,296
Jarvis Christian College,3,2,NULL,610
KD Conservatory College of Film and Dramatic Arts,2,3,0.6806,153
Kilgore College,2,1,NULL,5764
Lamar University,4,1,0.7682,9175
Lamar State College-Orange,2,1,NULL,1938
Lamar State College-Port Arthur,2,1,NULL,1811
Laredo Beauty College Inc,1,3,NULL,209
Laredo College,2,1,NULL,8048
Texas A & M International University,4,1,0.4785,6560
Lee College,2,1,NULL,5775
LeTourneau University,4,2,0.4066,2173
Lincoln College of Technology-Grand Prairie,2,3,NULL,867
Lubbock Hair Academy,1,3,NULL,49
Lubbock Christian University,4,2,0.9489,1466
College of the Mainland,2,1,NULL,4188
University of Mary Hardin-Baylor,4,2,0.8468,3006
McLennan Community College,2,1,NULL,7302
McMurry University,3,2,0.5924,1157
Covenant School of Nursing and Allied Health,1,2,NULL,310
Metroplex Beauty School,1,3,NULL,58
Midland College,3,1,NULL,3406
Midwestern State University,4,1,0.7178,5192
William Edge Institute,1,3,NULL,53
Wade College,3,3,NULL,201
Southern Careers Institute-Austin,1,3,NULL,316
Mountain View College,2,1,NULL,7419
Altierus Career College-San Antonio,1,3,NULL,493
Tint School of Makeup & Cosmetology,1,3,NULL,108
Navarro College,2,1,NULL,10256
Neilson Beauty College,1,3,NULL,51
Lone Star College System,2,1,NULL,56288
North Lake College,2,1,NULL,9319
University of North Texas,4,1,0.5969,31243
Northeast Texas Community College,2,1,NULL,2510
Northwood University-Texas,4,2,0.2578,645
Oblate School of Theology,4,2,NULL,NULL
Ocean Corporation,1,3,NULL,360
Odessa College,2,1,NULL,3781
Ogle School Hair Skin Nails-Arlington,1,3,NULL,212
Ogle School Hair Skin Nails-Ft Worth,1,3,NULL,223
Our Lady of the Lake University,4,2,0.6561,1509
The University of Texas Rio Grande Valley,4,1,0.6217,17200
Texas Southmost College,4,1,NULL,10379
Panola College,2,1,NULL,2157
Paris Junior College,2,1,NULL,3964
Paul Quinn College,3,2,0.9858,243
Prairie View A & M University,4,1,0.4232,6731
Ranger College,2,1,NULL,1738
Aviation Institute of Maintenance-Houston,1,3,NULL,251
Rice University,4,2,0.1674,3920
Richland College,2,1,NULL,15979
Brightwood College-McAllen,2,3,NULL,538
Saint Edward's University,4,2,0.7853,4077
St Philip's College,2,1,NULL,7898
University of St Thomas,4,2,0.7724,1529
Sam Houston State University,4,1,0.6499,16255
San Antonio College,2,1,NULL,19524
San Jacinto Community College,2,1,NULL,24775
Schreiner University,4,2,0.9262,1051
Seguin Beauty School-Seguin,1,3,NULL,48
St. Mary's University,4,2,0.5823,2390
South Plains College,2,1,NULL,7765
South Texas Barber College Inc,1,3,NULL,42
South Texas College of Law Houston,4,2,NULL,NULL
South Texas Vocational Technical Institute-Weslaco,1,3,NULL,316
Miller-Motte College-STVT-McAllen,1,3,NULL,351
Southern Methodist University,4,2,0.507,6295
Southwest School of Business and Technical Careers-San Antonio,1,3,NULL,230
Southwest Institute of Technology,2,3,NULL,10
Southwest Texas Junior College,2,1,NULL,3872
Southwestern Assemblies of God University,4,2,0.3486,1669
Southwestern University,3,2,0.5217,1528
Stephen F Austin State University,4,1,0.5687,10715
Texas State University,4,1,0.7508,31005
Southwestern Adventist University,4,2,0.5392,715
Southwestern Christian College,3,2,NULL,169
Sul Ross State University,4,1,0.522,2000
Tarleton State University,4,1,0.5682,11328
Tarrant County College District,2,1,NULL,43464
Temple College,2,1,NULL,5292
University of Texas Southwestern Medical Center,4,1,NULL,10
The University of Texas Health Science Center at San Antonio,4,1,NULL,793
The University of Texas Medical Branch at Galveston,4,1,NULL,725
Texas State Technical College-Waco,2,1,NULL,3699
Texarkana College,2,1,NULL,2884
Texas A & M University-Kingsville,4,1,0.881,9400
Texas A & M University-College Station,4,1,0.6947,43931
The University of Texas at Arlington,4,1,0.5998,25415
The University of Texas at Austin,4,1,0.4019,39323
The University of Texas at Dallas,4,1,0.5857,13042
The University of Texas at El Paso,4,1,0.9981,19527
The University of Texas at Tyler,4,1,0.8203,5338
Texas Chiropractic College Foundation Inc,4,2,NULL,NULL
Texas Christian University,4,2,0.4739,8597
Texas College,3,2,NULL,945
University of North Texas Health Science Center,4,1,NULL,NULL
Texas Lutheran University,4,2,0.5087,1295
The University of Texas Permian Basin,4,1,0.8401,2947
The University of Texas at San Antonio,4,1,0.7327,23840
Brightwood College-Houston,2,3,NULL,418
Texas Southern University,4,1,0.4503,6288
Texas Tech University,4,1,0.663,26809
Texas Vocational Schools Inc,1,3,NULL,55
Texas Wesleyan University,4,2,0.2992,1719
Texas Woman's University,4,1,0.8603,9220
Trinity University,4,2,0.6393,2127
The University of Texas Health Science Center at Houston,4,1,NULL,701
Texas State Technical College-Harlingen,2,1,NULL,3241
Texas State Technical College-West Texas,2,1,NULL,930
Texas Tech University Health Sciences Center,4,1,NULL,1346
Tyler Junior College,2,1,NULL,11308
Universal Technical Institute of Texas Inc.,1,3,NULL,2097
UCAS University of Cosmetology Arts & Sciences-McAllen,1,3,NULL,173
Vernon College,2,1,NULL,2586
Victoria Beauty College Inc,1,3,NULL,26
Victoria College,2,1,NULL,4176
Vogue College of Cosmetology-McAllen,1,3,NULL,232
Wayland Baptist University,4,2,0.9862,4246
Weatherford College,2,1,NULL,5549
West Texas A & M University,4,1,0.7403,6890
Western Texas College,2,1,NULL,675
Wharton County Junior College,2,1,NULL,6164
Wiley College,3,2,NULL,1388
AmeriTech College-Provo,1,3,NULL,156
Bridgerland Technical College,1,1,NULL,593
Brigham Young University,4,2,0.4942,27765
Brigham Young University-Hawaii,4,2,0.3604,2664
Broadview College,4,3,NULL,221
Cameo College of Essential Beauty,1,3,NULL,228
Sherman Kendall Academy-Salt Lake City,1,3,NULL,79
Collectiv Academy,1,3,NULL,56
Davis Technical College,1,1,NULL,1557
Dixie State University,3,1,NULL,7305
Evans Hairstyling College-Cedar City,1,3,NULL,33
Evans Hairstyling College-St George,1,3,NULL,50
Paul Mitchell the School-Salt Lake City,1,3,NULL,265
Eagle Gate College-Murray,3,3,NULL,284
ITT Technical Institute-Murray,3,3,0.9694,471
Ensign College,2,2,NULL,1992
Everest College-Salt Lake City,3,3,NULL,404
Ogden-Weber Technical College,1,1,NULL,1908
Snow College,2,1,NULL,3051
Southern Utah University,4,1,0.5709,5620
Stevens-Henager College,3,2,NULL,209
Stevens-Henager College,3,2,NULL,152
Uintah Basin Technical College,1,1,NULL,492
Utah State University,4,1,0.9674,20775
Utah Valley University,4,1,NULL,24243
Salt Lake Community College,2,1,NULL,24494
University of Utah,4,1,0.8174,23273
Weber State University,4,1,NULL,17314
Westminster College,4,2,0.7517,2260
Bennington College,4,2,0.6487,613
Burlington College,4,2,0.8291,199
Castleton University,4,1,0.9205,2022
Champlain College,4,2,0.7079,2851
Community College of Vermont,2,1,NULL,4401
Goddard College,4,2,1,201
Green Mountain College,4,2,0.7555,578
Northern Vermont University,4,1,0.9688,1433
Lyndon State College,4,1,0.9934,1363
Marlboro College,3,2,0.7586,231
Middlebury College,4,2,0.1716,2466
New England Culinary Institute,3,3,NULL,425
Norwich University,4,2,0.6349,2432
O'Briens Aveda Institute,1,3,NULL,80
Saint Michael's College,4,2,0.7511,1941
SIT Graduate Institute,4,2,NULL,NULL
College of St Joseph,4,2,0.6831,158
Southern Vermont College,3,2,0.994,470
Sterling College,3,2,0.9388,114
Vermont Law School,4,2,NULL,NULL
Vermont Technical College,3,1,0.8257,1361
University of Vermont,4,1,0.7755,9970
Paul Mitchell the School-Roanoke,1,3,NULL,108
Advanced Technology Institute,2,3,0.9034,824
Averett University,4,2,0.6329,870
Blue Ridge Community College,2,1,NULL,3524
Bluefield University,3,2,0.9087,821
Bridgewater College,3,2,0.5493,1822
William & Mary,4,1,0.3321,6235
Regent University,4,2,0.8514,2286
Central School of Practical Nursing,1,1,NULL,50
Central Virginia Community College,2,1,NULL,2851
Christopher Newport University,4,1,0.5902,5083
Allegiance Beauty School,1,3,NULL,48
Bryant & Stratton College-Virginia Beach,3,3,NULL,728
Bryant & Stratton College-Richmond,3,3,NULL,906
Radford University-Carilion,4,2,0.4106,810
Dabney S Lancaster Community College,2,1,NULL,787
Danville Community College,2,1,NULL,2493
Eastern Virginia Medical School,4,1,NULL,NULL
Centura College-Virginia Beach,3,3,NULL,477
Emory & Henry College,4,2,0.6572,907
Eastern Mennonite University,4,2,0.6505,1148
Eastern Shore Community College,2,1,NULL,652
Ferrum College,3,2,0.7411,1506
George Mason University,4,1,0.6203,21324
Germanna Community College,2,1,NULL,5770
Hampden-Sydney College,3,2,0.5486,1070
Hampton University,4,2,0.3605,3529
Hollins University,4,2,0.693,568
J Sargeant Reynolds Community College,2,1,NULL,10727
James Madison University,4,1,0.6356,18127
John Tyler Community College,2,1,NULL,6402
Everest College-Newport News,2,3,NULL,525
Liberty University,4,2,0.2165,47079
Longwood University,4,1,0.8136,4357
Laurel Ridge Community College,2,1,NULL,4666
University of Lynchburg,4,2,0.6369,2140
Centra College,2,2,NULL,144
Mary Baldwin University,4,2,0.8835,1307
University of Mary Washington,4,1,0.8096,4303
Marymount University,4,2,0.8252,2371
Sovah School of Health Professions,1,3,NULL,23
Mountain Empire Community College,2,1,NULL,1899
American National University,4,3,NULL,1804
New River Community College,2,1,NULL,2885
Sentara College of Health Sciences,3,2,NULL,285
Tidewater Tech-Trades,1,3,NULL,310
Norfolk State University,4,1,0.6499,5955
Northern Virginia Community College,2,1,NULL,44592
Old Dominion University,4,1,0.7679,19483
Patrick Henry Community College,2,1,NULL,2325
Paul D Camp Community College,2,1,NULL,892
Southside College of Health Sciences,2,3,0.6,63
Miller-Motte Technical College-Lynchburg,2,3,NULL,472
Piedmont Virginia Community College,2,1,NULL,3813
Radford University,4,1,0.7831,8866
Sylvain Melloul International Hair Academy,1,3,NULL,80
Randolph-Macon College,3,2,0.637,1294
Randolph College,4,2,0.8343,651
Rappahannock Community College,2,1,NULL,1604
Fortis College-Norfolk,2,3,NULL,291
Richard Bland College,2,1,0.5572,1078
Bon Secours Memorial College of Nursing,3,2,0.5714,408
University of Richmond,4,2,0.3116,3107
Riverside College of Health Careers,1,2,0.0385,305
Roanoke College,3,2,0.7281,1980
Bon Secours St Mary's Hospital School of Medical Imaging,1,2,NULL,28
Shenandoah University,4,2,0.8456,1859
Southern Virginia University,3,2,0.9987,658
Southside Virginia Community College,2,1,NULL,2773
Southwest Virginia Community College,2,1,NULL,1794
Springfield Beauty Academy,1,3,NULL,79
Staunton School of Cosmetology,1,3,NULL,32
Strayer University-Virginia,4,3,NULL,4837
Sweet Briar College,4,2,0.8431,599
Thomas Nelson Community College,2,1,NULL,9097
Tidewater Community College,2,1,NULL,25981
Union Presbyterian Seminary,4,2,NULL,NULL
University of Virginia's College at Wise,3,1,0.7449,1585
Virginia Highlands Community College,2,1,NULL,1689
Virginia Intermont College,3,2,0.9646,352
Virginia Polytechnic Institute and State University,4,1,0.7028,23928
Virginia Western Community College,2,1,NULL,5505
Virginia Commonwealth University,4,1,0.6913,22049
University of Virginia-Main Campus,4,1,0.2999,15020
Virginia Military Institute,3,1,0.4732,1675
Asher Institute of Hampton,1,3,NULL,89
Virginia University of Lynchburg,4,2,NULL,493
Virginia State University,4,1,0.9459,5023
Virginia Union University,4,2,0.5848,1359
Virginia Wesleyan University,3,2,0.9311,1436
Wards Corner Beauty Academy-Norfolk,1,3,NULL,152
Washington and Lee University,4,2,0.1843,1846
Sanford-Brown College-Tysons Corner,3,3,NULL,231
Washington County Adult Skill Center,1,1,NULL,81
Wilson Workforce and Rehabilitation Center,1,1,0.5196,164
Wytheville Community College,2,1,NULL,2076
Beauty Academy,1,3,NULL,77
The Art Institute of Seattle,3,3,NULL,1573
Evergreen Beauty and Barber College-Bellevue,1,3,NULL,100
Bellevue College,3,1,NULL,5684
Bellingham Technical College,2,1,NULL,720
Big Bend Community College,2,1,NULL,1530
Everest College-Bremerton,2,3,NULL,273
Everest College-Renton,1,3,NULL,444
Central Washington University,4,1,0.8216,9958
Centralia College,2,1,NULL,1632
City University of Seattle,4,2,NULL,1162
Paul Mitchell the School-Richland,1,3,NULL,128
