INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Southside College of Health Sciences,2,3,0,112
Piedmont Virginia Community College,2,1,NULL,3093
Radford University,4,1,0.7532,7214
Sylvain Melloul International Hair Academy,1,3,NULL,126
Randolph-Macon College,3,2,0.7089,1530
Randolph College,4,2,0.8955,547
Rappahannock Community College,2,1,NULL,1424
Fortis College-Norfolk,2,3,NULL,378
Richard Bland College,2,1,0.4955,888
Bon Secours Memorial College of Nursing,3,2,NULL,448
University of Richmond,4,2,0.2833,3110
Riverside College of Health Careers,2,2,0.6,305
Roanoke College,3,2,0.748,1953
Bon Secours St Mary's Hospital School of Medical Imaging,1,2,NULL,31
Shenandoah University,4,2,0.7438,2036
Southeastern Free Will Baptist Bible College,3,2,NULL,58
Southern Virginia University,3,2,0.9803,1052
Southside Virginia Community College,2,1,NULL,1710
Southwest Virginia Community College,2,1,NULL,1636
Staunton School of Cosmetology,1,3,NULL,26
Strayer University-Virginia,4,3,NULL,4319
Sweet Briar College,4,2,0.7942,334
Thomas Nelson Community College,2,1,NULL,5605
Tidewater Community College,2,1,NULL,15801
Union Presbyterian Seminary,4,2,NULL,NULL
University of Virginia's College at Wise,3,1,0.5941,1122
Virginia Highlands Community College,2,1,NULL,1499
Virginia Polytechnic Institute and State University,4,1,0.7004,29196
Virginia Western Community College,2,1,NULL,3951
Virginia Commonwealth University,4,1,0.8714,22065
University of Virginia-Main Campus,4,1,0.2394,16723
Virginia Military Institute,3,1,0.5954,1698
Asher Institute of Hampton,1,3,NULL,38
Virginia University of Lynchburg,4,2,NULL,229
Virginia State University,4,1,0.9505,4019
Virginia Union University,4,2,0.631,1070
Virginia Wesleyan University,4,2,0.7684,1321
Washington and Lee University,4,2,0.1857,1843
Wytheville Community College,2,1,NULL,1412
Bellevue College,3,1,NULL,6168
Bellingham Technical College,3,1,NULL,276
Big Bend Community College,2,1,NULL,1606
Central Washington University,4,1,0.8492,10946
Centralia College,3,1,NULL,1755
City University of Seattle,4,2,NULL,659
Paul Mitchell the School-Richland,1,3,NULL,284
Clark College,3,1,NULL,8550
Clover Park Technical College,3,1,NULL,1894
Columbia Basin College,3,1,NULL,6173
Cornish College of the Arts,3,2,0.7347,599
Divers Institute of Technology,1,3,NULL,231
Eastern Washington University,4,1,0.957,9829
Edmonds College,3,1,NULL,3354
Everett Community College,2,1,NULL,5497
Paroba College of Cosmetology,1,3,0.8442,109
The Evergreen State College,4,1,0.9785,2527
Pierce College District,3,1,NULL,5139
Glen Dow Academy of Hair Design,1,3,NULL,128
Gonzaga University,4,2,0.617,5128
Grays Harbor College,3,1,NULL,1311
Green River College,3,1,NULL,5984
Toni & Guy Hairdressing Academy-Shoreline,1,3,NULL,41
Heritage University,4,2,NULL,790
Highline College,3,1,NULL,4092
International Air and Hospitality Academy,1,3,NULL,112
Bastyr University,4,2,NULL,141
Highlights Beauty Schools,1,3,NULL,109
Bates Technical College,2,1,NULL,794
Lake Washington Institute of Technology,3,1,NULL,1664
Lower Columbia College,2,1,NULL,1509
BJ's Beauty & Barber College,1,3,NULL,65
North Seattle College,3,1,NULL,2887
Northwest University,4,2,0.9317,903
Olympic College,3,1,NULL,4679
Perry Technical Institute,2,2,NULL,954
Pacific Lutheran University,4,2,0.8603,2650
Peninsula College,3,1,NULL,1304
University of Puget Sound,4,2,0.8381,2298
Renton Technical College,3,1,NULL,1304
Saint Martin's University,4,2,0.9591,1354
South Seattle College,3,1,NULL,2031
Seattle Central College,3,1,NULL,2881
Seattle Pacific University,4,2,0.9061,2709
Seattle University,4,2,0.7848,4618
Shoreline Community College,2,1,NULL,2846
Skagit Valley College,3,1,NULL,3695
South Puget Sound Community College,2,1,NULL,3931
Spokane Community College,2,1,NULL,5411
Spokane Falls Community College,3,1,NULL,4868
Stylemaster College of Hair Design,1,3,NULL,48
Tacoma Community College,3,1,NULL,5700
Walla Walla Community College,2,1,NULL,2331
Walla Walla University,4,2,NULL,1597
Washington State University,4,1,0.758,25653
University of Washington-Seattle Campus,4,1,0.5176,30839
Wenatchee Valley College,3,1,NULL,2460
Western Washington University,4,1,0.9038,15098
Whatcom Community College,3,1,NULL,2696
Whitman College,3,2,0.5592,1545
Whitworth University,4,2,0.9138,2403
Yakima Valley College,3,1,NULL,3176
Alderson Broaddus University,4,2,0.4713,821
Appalachian Beauty School,1,3,NULL,28
Appalachian Bible College,4,2,0.3706,189
B M Spurr School of Practical Nursing,1,2,0.3333,24
Ben Franklin Career Center,1,1,NULL,44
Bethany College,4,2,0.953,503
Bluefield State College,3,1,0.9447,1228
Cabell County Career Technology Center,1,1,NULL,104
Charleston School of Beauty Culture,1,3,NULL,87
University of Charleston,4,2,0.5004,1893
Clarksburg Beauty Academy and School of Massage Therapy,1,3,NULL,50
Concord University,4,1,0.8192,1496
Davis & Elkins College,3,2,0.398,758
Fairmont State University,4,1,0.8536,3375
Glenville State College,3,1,NULL,1152
Huntington Junior College,2,3,NULL,277
James Rumsey Technical Institute,1,1,NULL,103
Ralph R Willis Career and Technical Center,1,1,NULL,43
Marshall University,4,1,0.8689,7750
Mercer County Technical Education Center,1,1,0.8043,87
Meredith Manor International Equestrian Center,1,3,NULL,57
Monongalia County Technical Education Center,1,1,0.7368,75
Morgantown Beauty College Inc,1,3,NULL,69
Mountain State College,2,3,0.75,21
Ohio Valley University,4,2,0.6928,280
West Virginia University at Parkersburg,3,1,NULL,1797
Potomac State College of West Virginia University,3,1,NULL,1050
Academy of Careers and Technology,1,1,NULL,115
Salem University,4,3,NULL,773
Shepherd University,4,1,0.9631,2631
Southern West Virginia Community and Technical College,2,1,NULL,1358
Fred W Eberle Technical Center,1,1,NULL,116
West Virginia School of Osteopathic Medicine,4,1,NULL,NULL
West Virginia State University,4,1,0.9536,1643
West Virginia University Hospital Departments of Rad Tech and Nutrition,1,2,NULL,57
West Liberty University,4,1,0.7064,1941
West Virginia University Institute of Technology,3,1,0.5108,1212
West Virginia Wesleyan College,4,2,0.6415,1121
West Virginia Junior College-Charleston,2,3,NULL,179
West Virginia Junior College-Morgantown,2,3,NULL,567
International Beauty School 4,1,3,NULL,88
West Virginia Northern Community College,2,1,NULL,1069
West Virginia University,4,1,0.8428,20272
Wheeling University,4,2,0.6825,526
Wood County School of Practical Nursing,1,1,NULL,19
VICI Beauty School,1,3,NULL,120
Alverno College,4,2,0.6937,1091
Madison Area Technical College,4,1,NULL,10596
Bellin College,4,2,1,383
Beloit College,3,2,0.6205,1069
Blackhawk Technical College,2,1,NULL,2180
Cardinal Stritch University,4,2,0.8149,976
Carroll University,4,2,0.6736,2885
Carthage College,4,2,0.68,2622
Columbia College of Nursing,4,2,NULL,122
Concordia University-Wisconsin,4,2,0.6413,3028
Edgewood College,4,2,0.7237,1330
Fox Valley Technical College,2,1,NULL,6293
Gateway Technical College,2,1,NULL,5603
The Professional Hair Design Academy,1,3,NULL,33
Lakeland University,4,2,0.7805,1706
Lakeshore Technical College,2,1,NULL,1949
Lawrence University,3,2,0.6208,1370
Maranatha Baptist University,4,2,0.7668,580
Marian University,4,2,0.6461,1324
Marquette University,4,2,0.8296,8259
Medical College of Wisconsin,4,2,NULL,NULL
Mid-State Technical College,2,1,NULL,2185
Milwaukee Area Technical College,2,1,NULL,13521
Milwaukee Institute of Art & Design,3,2,0.6799,866
Milwaukee School of Engineering,4,2,0.6171,2551
Moraine Park Technical College,2,1,NULL,2930
Mount Mary University,4,2,0.5787,641
Nashotah House,4,2,NULL,NULL
Nicolet Area Technical College,2,1,NULL,907
Northcentral Technical College,2,1,NULL,3338
Northeast Wisconsin Technical College,2,1,NULL,6339
Northland College,3,2,0.665,581
Ripon College,3,2,0.6952,765
Sacred Heart Seminary and School of Theology,4,2,NULL,NULL
Saint Norbert College,4,2,0.7979,1974
Holy Family College,4,2,0.5114,272
State College of Beauty Culture Inc,1,3,NULL,41
Southwest Wisconsin Technical College,2,1,NULL,1449
Viterbo University,4,2,0.7657,1722
Chippewa Valley Technical College,2,1,NULL,4351
Waukesha County Technical College,2,1,NULL,4628
Western Technical College,2,1,NULL,3900
University of Wisconsin-Whitewater,4,1,0.7893,10410
Northwood Technical College,2,1,NULL,2662
Wisconsin School of Professional Psychology,4,2,NULL,NULL
University of Wisconsin-Eau Claire,4,1,0.8163,10331
University of Wisconsin-Green Bay,4,1,0.8524,6490
University of Wisconsin-La Crosse,4,1,0.73,9463
Wisconsin Lutheran College,4,2,0.8921,988
University of Wisconsin-Oshkosh,4,1,0.7633,9897
University of Wisconsin-Parkside,4,1,0.6582,3799
Herzing University-Madison,4,2,0.9055,1493
University of Wisconsin-Stout,4,1,0.9054,7179
University of Wisconsin-Superior,4,1,0.8199,2150
University of Wisconsin-Madison,4,1,0.5441,31185
University of Wisconsin-Milwaukee,4,1,0.7657,19829
University of Wisconsin-Platteville,4,1,0.8484,7222
University of Wisconsin-River Falls,4,1,0.7888,5399
University of Wisconsin-Stevens Point,4,1,0.8452,7349
Casper College,2,1,NULL,2335
Central Wyoming College,2,1,NULL,979
Eastern Wyoming College,2,1,NULL,623
Laramie County Community College,2,1,NULL,2713
Northwest College,2,1,NULL,991
Northern Wyoming Community College District,2,1,NULL,2042
Western Wyoming Community College,2,1,NULL,1543
Cheeks Beauty Academy,1,3,NULL,50
WyoTech,1,3,NULL,253
University of Wyoming,4,1,0.9596,9646
American Samoa Community College,3,1,NULL,992
Guam Community College,2,1,NULL,1516
University of Guam,4,1,NULL,3169
Northern Marianas College,3,1,NULL,1228
Institute of Beauty Careers,1,3,NULL,159
Educational Technical College-Recinto de Bayamon,2,3,NULL,22
American University of Puerto Rico,4,2,NULL,367
American University of Puerto Rico,4,2,NULL,517
American Educational College,1,3,NULL,357
Antilles School of Technical Careers,1,3,NULL,420
Universidad Adventista de las Antillas,4,2,0.9874,1044
Atlantic University College,4,2,NULL,1617
Universidad Central de Bayamon,4,2,0.7725,1074
Columbia Central University-Caguas,4,3,NULL,897
Albizu University-San Juan,4,2,0.6019,563
Caribbean University-Bayamon,4,2,NULL,676
Caribbean University-Carolina,4,2,NULL,265
Pontifical Catholic University of Puerto Rico-Arecibo,4,2,0.9882,432
Pontifical Catholic University of Puerto Rico-Ponce,4,2,0.9287,5202
CEM College-San Juan,3,3,NULL,342
Universidad Teologica del Caribe,4,2,NULL,430
Colegio Universitario de San Juan,3,1,0.9505,1058
Universidad Ana G. Mendez-Cupey Campus,4,2,NULL,8345
Conservatory of Music of Puerto Rico,4,1,0.6543,358
Center for Advanced Studies On Puerto Rico and the Caribbean,4,2,NULL,NULL
EDP University of Puerto Rico Inc-San Sebastian,4,2,0.9706,1066
Emma's Beauty Academy-Mayaguez,1,3,NULL,345
Escuela de Artes Plasticas y Diseno de Puerto Rico,3,1,0.9091,441
Instituto Tecnologico de Puerto Rico-Recinto de Manati,2,1,0.9894,604
Huertas College,3,3,NULL,651
Humacao Community College,3,2,NULL,411
ICPR Junior College-Arecibo,2,3,NULL,284
ICPR Junior College-Mayaguez,2,3,NULL,400
Richport Technical College,1,3,NULL,88
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,2,1,0.9606,415
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,2,1,0.9667,354
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,2,1,1,368
Inter American University of Puerto Rico-San German,4,2,0.4375,3729
Inter American University of Puerto Rico-Aguadilla,4,2,0.4306,3741
Inter American University of Puerto Rico-Arecibo,4,2,0.2593,3664
Inter American University of Puerto Rico-Barranquitas,4,2,0.9022,1507
Inter American University of Puerto Rico-Metro,4,2,0.2605,5313
Inter American University of Puerto Rico-Ponce,4,2,0.3269,3856
Inter American University of Puerto Rico-Fajardo,4,2,0.5329,1794
Inter American University of Puerto Rico-Guayama,4,2,0.4623,1640
Inter American University of Puerto Rico-Bayamon,4,2,0.2682,4375
Inter American University of Puerto Rico-School of Law,4,2,NULL,NULL
International Technical College,1,3,NULL,66
Liceo de Arte y Tecnologia,1,3,NULL,1014
Modern Hairstyling Institute-Bayamon,1,3,0.94,174
Modern Hairstyling Institute-Arecibo,1,3,0.8261,74
NUC University,4,3,0.4907,11224
Ponce Health Sciences University,4,3,NULL,0
University of Puerto Rico-Aguadilla,3,1,0.8676,2703
University of Puerto Rico-Arecibo,3,1,0.4995,3501
University of Puerto Rico-Bayamon,3,1,0.7815,3937
University of Puerto Rico-Carolina,3,1,0.3865,2941
University of Puerto Rico-Cayey,3,1,0.8776,2843
University of Puerto Rico-Humacao,3,1,0.4832,3153
University of Puerto Rico-Utuado,3,1,0.6303,655
University of Puerto Rico-Mayaguez,4,1,0.804,11833
University of Puerto Rico-Medical Sciences,4,1,NULL,329
University of Puerto Rico at Ponce,3,1,0.3626,2540
University of Puerto Rico-Rio Piedras,4,1,0.4881,11135
Universidad Ana G. Mendez-Carolina Campus,4,2,NULL,8092
Universidad del Sagrado Corazon,4,2,0.3685,4387
Seminario Evangelico de Puerto Rico,4,2,NULL,NULL
Universidad Central Del Caribe,4,2,1,126
Universidad Politecnica de Puerto Rico,4,2,NULL,3659
Pontifical Catholic University of Puerto Rico-Mayaguez,4,2,0.9786,1067
Universidad Ana G. Mendez-Gurabo Campus,4,2,NULL,12508
College of Micronesia-FSM,2,1,0.8011,1900
Palau Community College,2,1,NULL,441
University of the Virgin Islands,4,1,0.9836,1744
Stanford University,4,2,0.0434,6994
Purdue University-Main Campus,4,1,0.5983,34376
Blue Hills Regional Technical School,1,1,0.0588,54
Parker University,4,2,NULL,489
EDP University of Puerto Rico Inc-San Juan,4,2,0.7048,1268
ICPR Junior College,2,3,NULL,520
City College-Fort Lauderdale,3,2,NULL,245
Meridian College,2,3,NULL,195
Georgia State University-Perimeter College,2,1,0.6932,16559
Georgia Piedmont Technical College,2,1,NULL,2364
ETI School of Skilled Trades,1,3,NULL,298
Traxlers School of Hair,1,3,NULL,89
Warren County Community College,2,1,NULL,990
St. John's College,4,2,0.6635,317
Bais Medrash Elyon,3,2,0.8065,42
Antioch University-Los Angeles,4,2,NULL,143
Antioch University-Santa Barbara,4,2,NULL,78
Antioch University-New England,4,2,NULL,NULL
Antioch University-Seattle,4,2,NULL,85
Antioch University,4,2,NULL,2
Mid-America Christian University,4,2,NULL,1282
Miller-Motte College-Platt College-Tulsa,2,3,NULL,235
Ponca City Beauty College,1,3,NULL,36
Francis Tuttle Technology Center,1,1,NULL,743
Central Technology Center,1,1,NULL,1448
Carrington College-Portland,1,3,NULL,215
Career Technology Center of Lackawanna County,1,1,0.75,70
Houston Graduate School of Theology,4,2,NULL,NULL
Palo Alto College,2,1,NULL,7716
Sebring Career Schools-Huntsville,1,3,NULL,39
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,1,3,NULL,60
Central Texas Beauty College-Round Rock,1,3,NULL,156
Unification Theological Seminary,4,2,NULL,NULL
Athens Technical College,2,1,NULL,3676
GateWay Community College-Central City,1,1,NULL,600
Headmasters School of Hair Design,1,3,NULL,42
The Salon Professional Academy-Nampa,1,3,NULL,71
Beckfield College-Florence,3,3,0.8675,710
Dorsey College-Wayne,1,3,NULL,263
Ecumenical Theological Seminary,4,2,NULL,3
Ross Medical Education Center-Saginaw,1,3,NULL,87
Sussex County Community College,2,1,NULL,2021
Landmark College,4,2,0.4702,401
Yeshiva Gedolah of Greater Detroit,3,2,0.92,55
Austin Graduate School of Theology,4,2,NULL,22
Collin County Community College District,2,1,NULL,25783
Owensboro Community and Technical College,2,1,NULL,2487
Jenny Lea Academy of Cosmetology,1,3,NULL,35
Empire Beauty School-Hurstborne,1,3,NULL,63
Cloyd's Beauty School 3 Inc,1,3,NULL,45
Moore Norman Technology Center,1,1,NULL,1006
Fayette County Career & Technical Institute Practical Nursing Program,1,1,NULL,111
Franklin County Career and Technology Center,1,1,0.4737,64
Paul Mitchell the School-Knoxville,1,3,NULL,178
Ogle School Hair Skin Nails-Hurst,1,3,NULL,169
Tennessee College of Applied Technology Nashville,1,1,NULL,807
ECPI University,4,3,0.7381,13005
Branford Hall Career Institute-Jersey City,1,3,NULL,208
Paul Mitchell the School-Houston,1,3,NULL,418
TDDS Technical Institute,1,3,0.6823,335
Fortis Institute-Forty Fort,2,3,NULL,168
Laurel Business Institute,2,3,0.9145,239
Aviation Institute of Maintenance-Philadelphia,1,3,NULL,351
Dorsey College-Roseville,1,3,NULL,415
Moler-Pickens Beauty Academy,1,3,NULL,75
Red River Technology Center,1,1,NULL,521
Southern Union State Community College,2,1,NULL,4031
South University-Columbia,4,3,NULL,532
Clinton Technical School,1,1,NULL,17
Greene County Career and Technology Center,1,1,1,18
Lac Courte Oreilles Ojibwe College,2,1,NULL,296
Diesel Driving Academy-Shreveport,1,3,NULL,163
Pima Medical Institute-Mesa,2,3,NULL,856
Platt College-Los Angeles,3,3,NULL,727
Platt College-Aurora,3,3,0.125,248
Paul Mitchell the School-Boise,1,3,NULL,255
Educators of Beauty College of Cosmetology-Rockford,1,3,NULL,51
Northwestern College,2,3,1,618
Douglas J Aveda Institute,1,3,NULL,807
Ross Medical Education Center-Brighton,1,3,NULL,58
Ross Medical Education Center-Ann Arbor,1,3,NULL,58
Taylortown School of Beauty Inc,1,3,NULL,113
Pike-Lincoln Technical Center,1,1,NULL,34
West Virginia Junior College-United Career Institute,2,3,NULL,78
Bethel Seminary-San Diego,4,2,NULL,NULL
St Charles Community College,2,1,NULL,5937
UMass Global,4,2,0.8929,5937
New College of Florida,4,1,0.7308,702
Montana Bible College,3,2,0.4737,0
Conservatory of Recording Arts and Sciences,1,3,NULL,628
Adrian's Beauty College of Turlock,1,3,NULL,90
California Career School,1,3,NULL,82
Dr. Ida Rolf Institute,1,2,NULL,32
Sunstate Academy,1,2,NULL,372
Elizabeth Grady School of Esthetics and Massage Therapy,1,3,NULL,261
Ross Medical Education Center-Port Huron,1,3,NULL,41
Capri Institute of Hair Design-Clifton,1,3,NULL,130
Raphael's School of Beauty Culture Inc-Alliance,1,3,NULL,192
Metro Technology Centers,1,1,NULL,466
Hussian College-Daymar College Bowling Green,3,3,0.9438,181
Luna Community College,2,1,NULL,549
Grabber School of Hair Design,1,3,NULL,188
Yeshivah Gedolah Rabbinical College,3,2,NULL,30
University of the District of Columbia-David A Clarke School of Law,4,1,NULL,NULL
Raphael's School of Beauty Culture Inc-Brunswick,1,3,NULL,57
Caribbean University-Ponce,4,2,NULL,479
Caribbean University-Vega Baja,4,2,NULL,144
University of Advancing Technology,4,3,0.8743,751
Paradise Valley Community College,2,1,NULL,5832
Chandler-Gilbert Community College,2,1,NULL,9233
HSHS St. John's Hospital School of Clinical Laboratory Science,0,2,NULL,NULL
Great Plains Technology Center,1,1,NULL,177
Roane-Jackson Technical Center,1,1,NULL,28
Pioneer Technology Center,1,1,NULL,126
Portage Lakes Career Center,1,1,NULL,77
Eastern College of Health Vocations-New Orleans,1,3,NULL,56
Bell Mar Beauty College,1,3,NULL,87
Caddo Kiowa Technology Center,1,1,NULL,123
Center for Instruction Technology & Innovation,1,1,NULL,69
International School of Skin Nailcare & Massage Therapy,1,3,NULL,258
Palomar Institute of Cosmetology,1,3,NULL,141
Southern Oklahoma Technology Center,1,1,NULL,125
Vista College,2,3,NULL,468
Autry Technology Center,1,1,NULL,363
Greene County Vocational School District,1,1,NULL,27
Canadian Valley Technology Center,1,1,NULL,714
Wilkes-Barre Area Career and Technical Center Practical Nursing,1,1,0.4974,146
Meridian Technology Center,1,1,NULL,267
Waynesville Career Center,1,1,NULL,34
Capitol School of Hairstyling and Esthetics,1,3,NULL,158
Morris County Vocational School District,1,1,1,42
Ross Medical Education Center-Roosevelt Park,1,3,NULL,128
Ross Medical Education Center-Kentwood,1,3,NULL,169
South Florida Bible College and Theological Seminary,4,2,NULL,213
Cloyd's Barber School 2 Inc,1,3,NULL,32
Universal Technical Institute of Illinois Inc,1,3,NULL,1002
Pennsylvania College of Technology,3,1,NULL,4924
Commonwealth Institute of Funeral Service,2,2,NULL,286
Delta College of Arts & Technology,2,3,NULL,270
InterCoast Colleges-Santa Ana,2,3,NULL,226
Stone Child College,3,1,NULL,198
New York Academy of Art,4,2,NULL,NULL
Suffolk County Community College,2,1,NULL,18862
Las Positas College,2,1,NULL,7850
Blades School of Hair Design,1,3,NULL,90
Ogeechee Technical College,2,1,NULL,1742
Remington College-Mobile Campus,2,2,NULL,306
Southern Technical College,3,3,NULL,950
Mercy-St Luke's School of Radiologic Technology,1,2,NULL,23
Southwest Acupuncture College-Santa Fe,4,3,NULL,NULL
Northwest Technology Center-Alva,1,1,NULL,19
Mercer County Career Center,1,1,NULL,22
California State University-San Marcos,4,1,0.6167,14765
Hairmasters Institute of Cosmetology,1,3,NULL,100
Tricoci University of Beauty Culture LLC-Bloomington,1,3,NULL,87
Interactive College of Technology-Newport,2,3,NULL,67
Miller-Motte College-McCann-Monroe,2,3,NULL,349
Ross Medical Education Center-Taylor,1,3,NULL,74
National Tractor Trailer School Inc-Liverpool,1,3,NULL,174
Interactive College of Technology,1,3,NULL,53
Butler Beauty Academy-New Castle Beauty Academy,1,3,NULL,19
NorthWest Arkansas Community College,2,1,NULL,6102
Brewster Technical College,1,1,NULL,223
Hodges University,4,2,0.6121,832
University of St. Augustine for Health Sciences,4,3,NULL,NULL
Capital Area School of Practical Nursing,1,1,NULL,127
Hair Professionals Career College,1,3,NULL,62
Alexandria School of Scientific Therapeutics,1,3,NULL,26
Empire Beauty School-Bloomfield,1,3,NULL,94
Southwest Technology Center,1,1,NULL,307
Western Area Career & Technology Center,1,1,1,72
Hussian College-Daymar College Clarksville,3,3,NULL,980
Nossi College of Art,3,3,0.5022,309
Seguin Beauty School-New Braunfels,1,3,NULL,23
Pima Medical Institute-Seattle,2,3,NULL,577
Mineral County Vocational Technical Center,1,1,NULL,18
Hypnosis Motivation Institute,1,2,NULL,61
Thanh Le College School of Cosmetology,1,3,NULL,32
Southeastern Technical College,2,1,NULL,1280
Massachusetts School of Law,4,2,NULL,NULL
Alliance Career Center,1,1,NULL,55
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,1,3,NULL,2161
Erwin Technical College,1,1,NULL,811
Rosel School of Cosmetology,1,3,NULL,70
Worsham College of Mortuary Science,2,3,NULL,118
Bryan University,4,3,NULL,266
Oregon College of Oriental Medicine,4,2,NULL,NULL
Central Pennsylvania Institute of Science and Technology,2,1,0.8977,160
Northwest Educational Center,1,3,NULL,221
Sebring Career Schools-Houston,1,3,NULL,88
PCI Health Training Center,1,3,NULL,429
Hamrick School,1,3,NULL,105
Alabama State College of Barber Styling,1,3,NULL,10
Fortis College,1,3,NULL,434
Downey Adult School,1,1,NULL,613
CRU Institute of Cosmetology and Barbering,1,3,NULL,65
Modern Technology School,1,3,NULL,95
National Career Education,2,3,NULL,440
North-West College-Glendale,1,3,NULL,154
Fremont College,3,3,NULL,155
Pomona Unified School District Adult and Career Education,1,1,NULL,114
Universal College of Beauty Inc-Los Angeles 2,1,3,NULL,27
IBMC College,2,3,NULL,357
Avalon Institute-Aurora,1,3,NULL,130
Academy of Cosmetology,1,3,NULL,136
Sunstate Academy,1,2,NULL,368
Fortis College-Smyrna,2,3,NULL,715
Ross College-Davenport,2,3,NULL,54
Pivot Point Academy,1,3,NULL,79
Blalock's Professional Beauty College,1,3,NULL,15
Diesel Driving Academy-Baton Rouge,1,3,NULL,214
New England Hair Academy,1,3,NULL,148
Rob Roy Academy-Worcester,1,3,NULL,160
Upper Cape Cod Regional Technical School,1,1,0.6087,87
All-State Career-Baltimore,1,3,NULL,501
Adler Graduate School,4,2,NULL,NULL
Academy of Hair Design-Jackson,1,3,NULL,62
KC's School of Hair Design,1,3,NULL,44
Lincoln Technical Institute-Moorestown,1,3,NULL,648
MCVSD,1,1,NULL,52
Continental School of Beauty Culture-Olean,1,3,NULL,16
National Tractor Trailer School Inc-Buffalo,1,3,NULL,105
Yeshiva Gedolah Imrei Yosef D'spinka,3,2,NULL,163
Knox County Career Center,1,1,NULL,188
Madison Adult Career Center,1,1,NULL,103
Remington College-Cleveland Campus,2,2,NULL,408
Toledo Academy of Beauty Culture-East,1,3,NULL,42
Brown & Clermont Adult Career Campuses,1,1,NULL,42
Chisholm Trail Technology Center,1,1,NULL,48
Gordon Cooper Technology Center,1,1,NULL,228
Kiamichi Technology Center-McAlester,1,1,NULL,439
YTI Career Institute-Altoona,2,3,NULL,22
Eastern Center for Arts and Technology,1,1,0.9167,76
Empire Beauty School-Center City Philadelphia,1,3,NULL,241
CEM College-Humacao,3,3,NULL,217
Colegio Mayor de Tecnologia Inc,1,3,NULL,136
Institucion Chaviano de Mayaguez,1,3,NULL,71
EDIC College,3,3,0.976,2161
Liceo de Arte-Dise-O y Comercio,1,3,NULL,273
Universal Technology College of Puerto Rico,3,2,NULL,235
Academy of Hair Technology,1,3,NULL,95
Mr Wayne's School of Unisex Hair Design,1,3,NULL,27
Queen City College,1,3,NULL,117
College of the Marshall Islands,3,1,NULL,985
Remington College-Fort Worth Campus,2,2,NULL,463
UCAS University of Cosmetology Arts & Sciences,1,3,NULL,26
School of Automotive Machinists & Technology,2,3,0.8148,166
Nuvani Institute,1,3,NULL,14
Nuvani Institute,1,3,NULL,40
Texas College of Cosmetology-Abilene,1,3,NULL,73
Vista College-Online,3,3,NULL,485
Centura College-Newport News,2,3,NULL,179
Centura College-Norfolk,2,3,NULL,165
Virginia Beach City Public Schools School of Practical Nursing,1,1,NULL,32
Northwest College of Art & Design,3,3,0.7368,95
University of Washington-Bothell Campus,4,1,0.7414,5332
University of Washington-Tacoma Campus,4,1,0.8731,4565
Huntington School of Beauty Culture,1,3,NULL,97
Valley College-Beckley,1,3,NULL,108
Valley College-Martinsburg,2,3,NULL,547
Bellus Academy-Poway,1,3,NULL,372
Capstone College,1,3,NULL,59
Central Coast College,2,3,NULL,236
Pacific College of Health and Science,4,3,NULL,163
Artistic Nails and Beauty Academy-Tampa,1,3,NULL,116
National Aviation Academy of Tampa Bay,1,3,NULL,856
Madison Oneida BOCES-Practical Nursing Program,1,1,0.9,63
College of Health Care Professions,1,3,NULL,152
Center for Advanced Legal Studies,2,3,NULL,243
Houston Training School-Main Campus,1,3,NULL,109
Bay Mills Community College,2,1,NULL,463
Fond du Lac Tribal and Community College,2,1,NULL,570
Northwest Indian College,3,1,NULL,523
Provo College,3,3,NULL,411
Paul Mitchell the School-Provo,1,3,NULL,150
University of Phoenix-Utah,4,3,NULL,14
CET-Coachella,1,2,NULL,79
CET-Oxnard,1,2,NULL,107
CET-Santa Maria,1,2,NULL,135
Colorado School of Traditional Chinese Medicine,4,3,NULL,NULL
Massage Therapy Institute of Colorado,1,3,NULL,53
Michigan College of Beauty-Troy,1,3,NULL,309
Ogle School Hair Skin Nails-Dallas,1,3,NULL,319
Phoenix Seminary,4,2,NULL,NULL
Faust Institute of Cosmetology-Spirit Lake,1,3,NULL,10
Cheeks Beauty Academy,1,3,NULL,43
Colorado School of Healing Arts,1,3,NULL,73
Mt. Diablo Adult Education-Mt. Diablo USD,1,1,NULL,129
Royale College of Beauty and Barbering,1,3,NULL,49
Greater Lowell Technical School,1,1,0.8182,79
Academy of Hair Design-Pearl,1,3,NULL,54
Genesis Career College-Lebanon,1,3,NULL,54
Southwest Collegiate Institute for the Deaf,2,1,NULL,65
Fortis College-Richmond,2,3,NULL,513
Midwest College of Oriental Medicine-Racine,4,3,NULL,17
Hacienda La Puente Adult Education,2,1,NULL,812
La Belle Beauty Academy,1,3,NULL,301
Hawaii Community College,2,1,NULL,1977
Robert Fiance Beauty Schools-North Plainfield,1,3,NULL,135
Long Island Beauty School-Hauppauge,1,3,NULL,221
Buckeye Joint Vocational School,1,1,NULL,102
Sandusky Career Center,1,1,NULL,120
Greater Altoona Career & Technology Center,1,1,NULL,216
Central Texas Beauty College-Temple,1,3,NULL,132
