INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Yeshiva Gedolah of Greater Detroit,3,2,0.8824,60
Austin Graduate School of Theology,4,2,NULL,22
Collin County Community College District,2,1,NULL,25701
Owensboro Community and Technical College,2,1,NULL,2461
Jenny Lea Academy of Cosmetology,1,3,NULL,41
Empire Beauty School-Hurstborne,1,3,NULL,85
Cloyd's Beauty School 3 Inc,1,3,NULL,26
Moore Norman Technology Center,1,1,0.6789,384
Fayette County Career & Technical Institute Practical Nursing Program,1,1,NULL,90
Franklin County Career and Technology Center,1,1,NULL,88
Paul Mitchell the School-Knoxville,1,3,NULL,166
Ogle School Hair Skin Nails-Hurst,1,3,NULL,132
FIDM-Fashion Institute of Design & Merchandising-San Diego,2,3,0.4545,66
National American University-Albuquerque,3,3,NULL,190
Tennessee College of Applied Technology Nashville,1,1,NULL,806
ECPI University,4,3,0.7129,11512
Branford Hall Career Institute-Jersey City,1,3,NULL,146
Paul Mitchell the School-Houston,1,3,NULL,386
TDDS Technical Institute,1,3,0.5575,239
Fortis Institute-Forty Fort,2,3,NULL,159
Laurel Business Institute,2,3,0.8559,237
Aviation Institute of Maintenance-Philadelphia,1,3,NULL,274
Carrington College-Phoenix East,2,3,0.1594,332
Dorsey College-Roseville,1,3,NULL,461
Moler-Pickens Beauty Academy,1,3,NULL,78
Red River Technology Center,1,1,NULL,526
Brightwood Career Institute-Harrisburg,2,3,NULL,178
Southern Union State Community College,2,1,NULL,4331
South University-Columbia,4,3,NULL,806
Everest University-Brandon,4,2,NULL,40
Clinton Technical School,1,1,1,17
Greene County Career and Technology Center,1,1,NULL,25
Lac Courte Oreilles Ojibwe College,2,1,NULL,273
Diesel Driving Academy-Shreveport,1,3,NULL,154
Pima Medical Institute-Mesa,2,3,NULL,945
Platt College-Los Angeles,3,3,NULL,587
Platt College-Aurora,3,3,0.8,236
Purdue University Global-Davenport,4,3,NULL,25237
Purdue University Global-Cedar Falls,4,3,NULL,214
Paul Mitchell the School-Boise,1,3,NULL,229
Christian Life College,3,2,NULL,67
Educators of Beauty College of Cosmetology-Rockford,1,3,NULL,67
Northwestern College,2,3,0.9372,650
Douglas J Aveda Institute,1,3,NULL,769
Ross Medical Education Center-Brighton,1,3,NULL,58
Ross Medical Education Center-Ann Arbor,1,3,NULL,87
Taylortown School of Beauty Inc,1,3,NULL,146
Pike-Lincoln Technical Center,1,1,NULL,21
West Virginia Junior College-United Career Institute,2,3,NULL,78
Bethel Seminary-San Diego,4,2,NULL,NULL
St Charles Community College,2,1,NULL,5983
UMass Global,4,2,0.68,3502
New College of Florida,4,1,0.6896,835
Montana Bible College,3,2,NULL,0
Conservatory of Recording Arts and Sciences,1,3,NULL,541
Adrian's Beauty College of Turlock,1,3,NULL,119
California Career School,1,3,NULL,86
Dr. Ida Rolf Institute,1,2,NULL,88
Sunstate Academy,1,2,NULL,374
Elizabeth Grady School of Esthetics and Massage Therapy,1,3,NULL,255
Ross Medical Education Center-Port Huron,1,3,NULL,59
Capri Institute of Hair Design-Clifton,1,3,NULL,192
Raphael's School of Beauty Culture Inc-Alliance,1,3,NULL,161
Metro Technology Centers,1,1,NULL,1188
Hussian College-Daymar College Bowling Green,3,3,NULL,288
Altierus Career College Everett,2,2,NULL,227
Luna Community College,2,1,NULL,628
Grabber School of Hair Design,1,3,NULL,145
Yeshivah Gedolah Rabbinical College,3,2,NULL,24
University of the District of Columbia-David A Clarke School of Law,4,1,NULL,NULL
Raphael's School of Beauty Culture Inc-Brunswick,1,3,NULL,57
Caribbean University-Ponce,4,2,NULL,653
Caribbean University-Vega Baja,4,2,NULL,253
University of Advancing Technology,4,3,0.8474,772
Paradise Valley Community College,2,1,NULL,6276
Chandler-Gilbert Community College,2,1,NULL,8822
HSHS St. John's Hospital School of Clinical Laboratory Science,1,2,NULL,6
Madison Media Institute,3,3,NULL,111
Great Plains Technology Center,1,1,NULL,209
Roane-Jackson Technical Center,1,1,NULL,37
Pioneer Technology Center,1,1,NULL,126
Portage Lakes Career Center,1,1,NULL,107
Eastern College of Health Vocations-New Orleans,1,3,NULL,57
Bell Mar Beauty College,1,3,NULL,82
Caddo Kiowa Technology Center,1,1,NULL,416
Brightwood College-San Antonio-San Pedro,2,3,NULL,376
Center for Instruction Technology & Innovation,1,1,0.8611,57
International School of Skin Nailcare & Massage Therapy,1,3,NULL,330
Palomar Institute of Cosmetology,1,3,NULL,114
Southern Oklahoma Technology Center,1,1,NULL,102
Vista College,2,3,NULL,4701
Autry Technology Center,1,1,0.7411,344
Greene County Vocational School District,1,1,NULL,28
Canadian Valley Technology Center,1,1,NULL,313
Wilkes-Barre Area Career and Technical Center Practical Nursing,1,1,NULL,110
Mayo Clinic Graduate School of Biomedical Sciences,4,2,NULL,NULL
Meridian Technology Center,1,1,NULL,137
Waynesville Career Center,1,1,NULL,43
Capitol School of Hairstyling and Esthetics,1,3,NULL,124
Morris County Vocational School District,1,1,0.825,50
Ross Medical Education Center-Roosevelt Park,1,3,NULL,147
Ross Medical Education Center-Kentwood,1,3,NULL,150
South Florida Bible College and Theological Seminary,4,2,NULL,276
Cloyd's Barber School 2 Inc,1,3,NULL,21
Universal Technical Institute of Illinois Inc,1,3,NULL,1077
Pennsylvania College of Technology,3,1,NULL,5419
Commonwealth Institute of Funeral Service,2,2,NULL,215
Delta College of Arts & Technology,2,3,NULL,263
InterCoast Colleges-Santa Ana,2,3,NULL,285
Stone Child College,2,1,NULL,193
New York Academy of Art,4,2,NULL,NULL
Suffolk County Community College,2,1,NULL,20566
Las Positas College,2,1,NULL,8077
Blades School of Hair Design,1,3,NULL,72
Ogeechee Technical College,2,1,NULL,1685
Remington College-Mobile Campus,2,2,NULL,373
Southern Technical College,3,3,NULL,887
Mercy-St Luke's School of Radiologic Technology,1,2,NULL,22
Southwest Acupuncture College-Santa Fe,4,3,NULL,NULL
Northwest Technology Center-Alva,1,1,NULL,124
Mercer County Career Center,0,1,NULL,31
California State University-San Marcos,4,1,0.5676,14516
Argosy University-Hawaii,4,3,NULL,383
Baptist Theological Seminary at Richmond,4,2,NULL,NULL
Brightwood College-Modesto,2,3,NULL,364
Purdue University Global-Des Moines,4,3,NULL,657
Hairmasters Institute of Cosmetology,1,3,NULL,104
Tricoci University of Beauty Culture LLC-Bloomington,1,3,NULL,68
Interactive College of Technology-Newport,2,3,NULL,66
Miller-Motte College-McCann-Monroe,2,3,NULL,591
Ross Medical Education Center-Taylor,1,3,NULL,66
National Tractor Trailer School Inc-Liverpool,1,3,NULL,61
Interactive College of Technology,2,3,NULL,26
Butler Beauty Academy-New Castle Beauty Academy,1,3,NULL,17
NorthWest Arkansas Community College,2,1,NULL,6053
Brewster Technical College,1,1,NULL,254
Hodges University,4,2,0.5792,1069
Argosy University-Atlanta,4,3,NULL,453
University of St. Augustine for Health Sciences,4,3,NULL,NULL
Capital Area School of Practical Nursing,1,1,NULL,135
Hair Professionals Career College,1,3,NULL,69
Alexandria School of Scientific Therapeutics,1,3,NULL,33
Empire Beauty School-Bloomfield,1,3,NULL,149
Southwest Technology Center,1,1,NULL,206
Western Area Career & Technology Center,1,1,0.76,106
Hussian College-Daymar College Clarksville,3,3,NULL,1025
Nossi College of Art,3,3,0.4796,253
Seguin Beauty School-New Braunfels,1,3,NULL,26
Pima Medical Institute-Seattle,2,3,NULL,630
Mineral County Vocational Technical Center,1,1,NULL,25
Hypnosis Motivation Institute,1,2,NULL,157
Los Angeles ORT College-Los Angeles Campus,2,2,NULL,164
Thanh Le College School of Cosmetology,1,3,NULL,42
Southeastern Technical College,2,1,NULL,1255
Massachusetts School of Law,4,2,NULL,NULL
Alliance Career Center,1,1,NULL,84
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,1,3,NULL,2236
Erwin Technical College,1,1,NULL,1015
Rosel School of Cosmetology,1,3,NULL,43
Worsham College of Mortuary Science,2,3,NULL,87
Bryan University,3,3,NULL,291
Oregon College of Oriental Medicine,4,2,NULL,NULL
Central Pennsylvania Institute of Science and Technology,1,1,NULL,255
Northwest Educational Center,1,3,NULL,234
Sebring Career Schools-Houston,1,3,NULL,130
PCI Health Training Center,1,3,NULL,378
Miami-Jacobs Career College-Columbus,2,3,NULL,48
Bryant & Stratton College-Solon,3,3,NULL,238
Hamrick School,1,3,NULL,117
Alabama State College of Barber Styling,1,3,NULL,13
Fortis College,1,3,NULL,375
Downey Adult School,1,1,NULL,838
CRU Institute of Cosmetology and Barbering,1,3,NULL,53
Modern Technology School,1,3,NULL,104
National Career Education,2,3,NULL,461
Thuy Princess Beauty College,1,3,NULL,53
North-West College-Glendale,1,3,NULL,131
Fremont College,3,3,NULL,151
Pomona Unified School District Adult and Career Education,1,1,NULL,108
Universal College of Beauty Inc-Los Angeles 2,1,3,NULL,26
IBMC College,2,3,NULL,359
Avalon Institute-Aurora,1,3,NULL,58
Academy of Cosmetology,1,3,NULL,124
Sunstate Academy,1,2,NULL,290
Fortis College-Smyrna,2,3,NULL,585
Remington College-Honolulu Campus,3,2,NULL,287
Vatterott College-Des Moines,2,3,NULL,34
Ross College-Davenport,2,3,NULL,73
Pivot Point Academy,1,3,NULL,71
Blalock's Professional Beauty College,1,3,NULL,12
Diesel Driving Academy-Baton Rouge,1,3,NULL,212
New England Hair Academy,1,3,NULL,180
Rob Roy Academy-Worcester,1,3,NULL,123
Upper Cape Cod Regional Technical School,1,1,0.6897,87
All-State Career-Baltimore,1,3,NULL,561
Adler Graduate School,4,2,NULL,NULL
Academy of Hair Design-Jackson,1,3,NULL,57
KC's School of Hair Design,1,3,NULL,45
Lincoln Technical Institute-Moorestown,1,3,NULL,528
MCVSD,1,1,NULL,59
Brightwood College-Las Vegas,2,3,NULL,670
Beauty School of Middletown,1,3,NULL,56
Bryant & Stratton College-Southtowns,3,3,NULL,390
Continental School of Beauty Culture-Olean,1,3,NULL,56
National Tractor Trailer School Inc-Buffalo,1,3,NULL,91
Yeshiva Gedolah Imrei Yosef D'spinka,3,2,NULL,105
Cleveland Institute of Dental-Medical Assistants-Mentor,1,3,NULL,77
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,1,3,NULL,9
Knox County Career Center,1,1,NULL,172
Madison Adult Career Center,1,1,NULL,124
Remington College-Cleveland Campus,2,2,NULL,670
Brown Mackie College-Findlay,3,3,NULL,128
Toledo Academy of Beauty Culture-East,1,3,NULL,91
Brown & Clermont Adult Career Campuses,1,1,NULL,33
Chisholm Trail Technology Center,1,1,NULL,33
Gordon Cooper Technology Center,1,1,NULL,689
Kiamichi Technology Center-Atoka,1,1,NULL,46
Kiamichi Technology Center-Durant,1,1,NULL,27
Kiamichi Technology Center-Hugo,1,1,NULL,55
Kiamichi Technology Center-McAlester,1,1,NULL,523
Kiamichi Technology Center-Idabel,1,1,NULL,49
Kiamichi Technology Center-Poteau,1,1,NULL,295
Kiamichi Technology Center-Spiro,1,1,NULL,43
Kiamichi Technology Centers-Talihina Campus,1,1,NULL,49
YTI Career Institute-Altoona,2,3,NULL,172
Eastern Center for Arts and Technology,1,1,0.8,59
Empire Beauty School-Center City Philadelphia,1,3,NULL,317
CEM College-Humacao,3,3,NULL,370
Colegio Mayor de Tecnologia Inc,1,3,NULL,62
Institucion Chaviano de Mayaguez,1,3,NULL,90
EDIC College,2,3,0.7863,2378
Liceo de Arte-Dise-O y Comercio,1,3,NULL,197
Universal Technology College of Puerto Rico,3,2,NULL,285
Academy of Hair Technology,1,3,NULL,87
Mr Wayne's School of Unisex Hair Design,1,3,NULL,56
Queen City College,1,3,NULL,105
College of the Marshall Islands,2,1,NULL,1024
Remington College-Fort Worth Campus,3,2,NULL,558
UCAS University of Cosmetology Arts & Sciences,1,3,NULL,26
School of Automotive Machinists & Technology,2,3,0.8846,163
Nuvani Institute,1,3,NULL,20
Nuvani Institute,1,3,NULL,50
Texas College of Cosmetology-Abilene,1,3,NULL,73
Vista College-Online,3,3,NULL,565
Centura College-Newport News,2,3,NULL,179
Centura College-Norfolk,2,3,NULL,193
Virginia Beach City Public Schools School of Practical Nursing,1,1,NULL,26
Northwest College of Art & Design,3,3,NULL,85
University of Washington-Bothell Campus,4,1,0.8011,5329
University of Washington-Tacoma Campus,4,1,0.8385,4412
Valley College-Beckley,2,3,NULL,130
Valley College-Martinsburg,2,3,NULL,437
Valley College-Princeton,2,3,NULL,104
Bellus Academy-Poway,1,3,NULL,387
Capstone College,1,3,NULL,25
Central Coast College,2,3,NULL,181
Pacific College of Health and Science,4,3,NULL,142
Artistic Nails and Beauty Academy-Tampa,1,3,NULL,139
National Aviation Academy of Tampa Bay,1,3,NULL,680
Madison Oneida BOCES-Practical Nursing Program,1,1,0.6,42
College of Health Care Professions,1,3,NULL,82
Center for Advanced Legal Studies,2,3,NULL,219
Houston Training School-Main Campus,1,3,NULL,93
Bay Mills Community College,2,1,NULL,411
Fond du Lac Tribal and Community College,2,1,NULL,699
Northwest Indian College,3,1,NULL,488
Provo College,3,3,NULL,380
Paul Mitchell the School-Provo,1,3,NULL,125
University of Phoenix-Utah,4,3,NULL,122
Cortiva Institute-Salt Lake,1,3,NULL,175
CET-Coachella,1,2,NULL,102
CET-Oxnard,1,2,NULL,117
CET-Santa Maria,1,2,NULL,137
Colorado School of Traditional Chinese Medicine,4,3,NULL,NULL
Massage Therapy Institute of Colorado,1,3,NULL,55
Michigan College of Beauty-Troy,1,3,NULL,318
Ogle School Hair Skin Nails-Dallas,1,3,NULL,288
Phoenix Seminary,4,2,NULL,NULL
Faust Institute of Cosmetology-Spirit Lake,1,3,NULL,11
Cheeks Beauty Academy,1,3,NULL,30
Colorado School of Healing Arts,2,3,NULL,97
Healing Arts Institute,1,3,NULL,54
Los Angeles ORT College-Van Nuys Campus,2,2,NULL,291
University of Phoenix-Puerto Rico,4,3,NULL,44
Mt. Diablo Adult Education-Mt. Diablo USD,1,1,NULL,140
Royale College of Beauty and Barbering,1,3,NULL,72
Greater Lowell Technical School,1,1,1,79
Academy of Hair Design-Pearl,1,3,NULL,52
King's College,2,3,0.8661,314
Miller-Motte Technical College-Clarksville,2,3,NULL,186
Genesis Career College-Lebanon,1,3,NULL,112
Brightwood College-Dallas,2,3,NULL,300
Star College of Cosmetology 2,1,3,NULL,60
Southwest Collegiate Institute for the Deaf,2,1,NULL,92
Fortis College-Richmond,2,3,NULL,404
Midwest College of Oriental Medicine-Racine,4,3,NULL,19
Hacienda La Puente Adult Education,2,1,NULL,3758
La Belle Beauty Academy,1,3,NULL,365
Advanced Technical Centers,1,2,NULL,33
Hawaii Community College,2,1,NULL,2173
Robert Fiance Beauty Schools-North Plainfield,1,3,NULL,156
Long Island Beauty School-Hauppauge,1,3,NULL,198
Buckeye Joint Vocational School,1,1,NULL,102
Sandusky Career Center,1,1,NULL,82
Greater Altoona Career & Technology Center,1,1,NULL,234
Central Texas Beauty College-Temple,1,3,NULL,143
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,1,1,1,131
Empire Beauty School-Brooklyn,1,3,NULL,126
Houston Training School-Gulfgate,1,3,NULL,129
Antonelli College-Hattiesburg,2,3,NULL,192
Eastern New Mexico University Ruidoso Branch Community College,2,1,NULL,398
United Education Institute-Ontario,1,3,NULL,410
United Education Institute-Encino,1,3,NULL,623
Beacon College,3,2,0.5287,348
Acupuncture and Integrative Medicine College-Berkeley,4,2,NULL,NULL
Estrella Mountain Community College,2,1,NULL,7709
Heartland Community College,2,1,NULL,3677
University of the Potomac-Washington DC Campus,4,3,NULL,65
Rabbi Jacob Joseph School,3,2,0.9394,86
The Salon Professional Academy-Melbourne,1,3,NULL,73
Fortis Institute-Scranton,2,3,NULL,287
Milan Institute of Cosmetology,1,3,NULL,64
Everglades University,4,2,0.7344,2099
Seminar L'moros Bais Yaakov,2,2,0.8806,405
Herzing University-Orlando,4,2,0.7609,506
Fairview Beauty Academy,1,3,NULL,35
Cortiva Institute,2,3,NULL,181
National College-Nashville,2,3,NULL,207
College of Biblical Studies-Houston,3,2,NULL,420
Inner State Beauty School,1,3,NULL,102
Virginia College-Pensacola,2,3,NULL,285
Mid-EastCTC-Adult Education,1,1,NULL,184
Everest University-South Orlando,4,2,NULL,725
Polaris Career Center,1,1,NULL,207
P&A Scholars Beauty School,1,3,NULL,348
ASM Beauty World Academy,1,3,NULL,99
Sharp's Academy of Hairstyling,1,3,NULL,22
The College of Health Care Professions-Northwest,3,3,NULL,1402
School of Professional Horticulture New York Botanical Garden,1,2,1,19
Fortis College,2,3,NULL,251
Watkins College of Art Design & Film,3,2,0.4213,199
Alhambra Beauty College,1,3,NULL,121
UEI College-Gardena,1,3,NULL,727
Asian-American International Beauty College,1,3,NULL,468
Copper Mountain Community College,2,1,NULL,1622
Diversified Vocational College,1,3,NULL,655
UEI College-Fresno,1,3,NULL,903
Mt Sierra College,3,3,0.8696,199
Santiago Canyon College,2,1,NULL,11378
Southern California Institute of Technology,3,3,0.5866,583
Soka University of America,4,2,0.3722,412
Summit College,1,3,NULL,1154
Advance Beauty College,1,3,NULL,364
World Mission University,4,2,NULL,132
Yo San University of Traditional Chinese Medicine,4,2,NULL,NULL
Cannella School of Hair Design-Blue Island,1,3,NULL,37
John Amico School of Hair Design,1,3,NULL,217
Delta College Inc,1,3,NULL,203
Southwest University of Visual Arts-Albuquerque,4,3,NULL,66
Tri-State Cosmetology Institute,1,3,NULL,175
Frontier Community College,2,1,NULL,392
Lincoln Trail College,2,1,NULL,495
Wabash Valley College,2,1,NULL,572
American Institute of Interior Design,1,3,NULL,24
Brookline College-Tempe,2,3,NULL,335
Inter American University of Puerto Rico-School of Optometry,4,2,NULL,NULL
Schiller International University,4,3,NULL,330
Vatterott College-Springfield,2,3,NULL,162
Vatterott College-Joplin,2,3,NULL,140
Vatterott College-Kansas City,2,3,NULL,259
Coconino Community College,2,1,NULL,2459
Emma's Beauty Academy-Juana Diaz,1,3,NULL,408
Brillare Beauty Institute,1,2,NULL,40
Columbia Central University-Yauco,3,3,NULL,345
Pima Medical Institute-Denver,2,3,NULL,768
ASA College,2,3,NULL,4674
Ohio State School of Cosmetology-Heath,1,3,NULL,60
Ohio State School of Cosmetology,1,3,NULL,51
Yeshivas Novominsk,2,2,0.9796,154
Southern Careers Institute-Corpus Christi,1,3,NULL,360
Kiamichi Technology Center-Stigler,1,1,NULL,14
Rabbinical College of Ohr Shimon Yisroel,3,2,NULL,227
Carroll Community College,2,1,NULL,2559
University of Phoenix-New Mexico,4,3,NULL,217
Galen College of Nursing-Tampa Bay,2,3,NULL,1235
Galen College of Nursing-San Antonio,2,3,NULL,1246
Sarasota School of Massage Therapy,1,3,NULL,92
Schuyler Steuben Chemung Tioga Allegany BOCES,1,1,NULL,155
DCI Career Institute,1,3,NULL,39
Central Susquehanna Intermediate Unit LPN Career,1,1,0.9733,101
Myotherapy College of Utah,1,3,NULL,79
Graham Webb International Academy of Hair,1,3,NULL,71
City College-Gainesville,3,2,NULL,257
Arizona State University-West,4,1,0.7965,3563
Cortiva Institute-Westport,1,3,NULL,128
G Skin & Beauty Institute,1,3,NULL,344
Cosmetology Training Center,1,3,NULL,99
Stage One-The Hair School,1,3,NULL,78
Empire Beauty School-Malden,1,3,NULL,91
Omaha School of Massage and Healthcare of Herzing University,3,2,NULL,16
Xenon International Academy-Omaha,1,3,NULL,215
Capri Institute of Hair Design-Brick,1,3,NULL,120
Capri Institute of Hair Design-Kenilworth,1,3,NULL,122
Capri Institute of Hair Design-Paramus,1,3,NULL,128
Orlo School of Hair Design and Cosmetology,1,3,NULL,58
Eastland-Fairfield Career and Technical Schools,1,1,NULL,116
Empire Beauty School-Cincinnati,1,3,NULL,183
Mahoning County Career and Technical Center,1,1,NULL,97
Pickaway Ross Joint Vocational School District,1,1,NULL,253
Pioneer Career and Technology Center,1,1,NULL,8
Raphael's School of Beauty Culture Inc-Boardman,1,3,NULL,116
Scioto County Career Technical Center,1,1,NULL,81
Trumbull Career & Technical Center,1,1,NULL,111
Northwest Technology Center-Fairview,1,1,NULL,8
Pacific Bible College,2,2,NULL,34
Lake Erie College of Osteopathic Medicine,4,2,NULL,NULL
UCAS University of Cosmetology Arts & Sciences-Harlingen,1,3,NULL,105
Highlights Beauty Schools,1,3,NULL,203
Empire Beauty School-Green Bay,1,3,NULL,39
Warren County Career Center,1,1,NULL,198
Brown Mackie College-Fort Wayne,3,3,NULL,86
Paul Mitchell the School-Wichita,1,3,NULL,158
Pinnacle Institute of Cosmetology,1,3,NULL,50
Southern Careers Institute-Pharr,1,3,NULL,554
Laurel Technical Institute,2,3,0.7792,96
Florida National University-Main Campus,4,3,NULL,3117
Georgia Institute of Cosmetology,1,3,NULL,337
Nouvelle Institute,1,3,NULL,86
Franklin Technology Center Adult Education,1,1,NULL,131
Professional Technical Institution,1,3,NULL,187
Erikson Institute,4,2,NULL,NULL
South Texas College,3,1,NULL,19452
Pike County Joint Vocational School District,1,1,NULL,27
Lorain County Joint Vocational School District,1,1,NULL,113
Roger Williams University School of Law,4,2,NULL,NULL
California State University-Monterey Bay,4,1,0.532,6557
Brown Mackie College-Atlanta,2,3,NULL,150
Bryant & Stratton College-Henrietta,2,3,NULL,184
Argosy University-The Art Institute of California-Hollywood,3,3,NULL,981
Ohio Media School-Valley View,1,3,0.7,161
EINE Inc,1,3,NULL,26
Marian Health Careers Center-Los Angeles Campus,1,3,NULL,137
Cleveland Clinic Health System-School of Diagnostic Imaging,1,2,NULL,39
Academy for Nursing and Health Occupations,2,2,NULL,408
Shawsheen Valley School of Practical Nursing,1,1,NULL,42
Shear Ego International School of Hair Design,1,3,NULL,107
Remington College-Memphis Campus,3,2,NULL,697
Fayette Institute of Technology,1,1,NULL,40
Professional Beauty School,1,3,NULL,19
Capella University,4,3,NULL,9193
College of Menominee Nation,3,2,NULL,213
Leech Lake Tribal College,2,1,NULL,157
Spartan College of Aeronautics & Technology,2,3,NULL,471
Stone Academy-Waterbury,1,3,NULL,162
East San Gabriel Valley Regional Occupational Program,2,1,NULL,118
Yukon Beauty College Inc,1,3,NULL,18
United Education Institute-Morrow,1,3,NULL,517
Toni & Guy Hairdressing Academy-Atlanta,1,3,NULL,87
Mitchells Academy,1,3,NULL,43
Artistic Academy of Hair Design,1,3,NULL,131
Motoring Technical Training Institute,1,3,0.901,321
Mech-Tech College,2,3,NULL,2448
Baldwin Beauty School-North Austin,1,3,NULL,94
Jean Madeline Aveda Institute,1,3,NULL,268
Pacific College of Health and Science,4,3,NULL,121
Johnson & Wales University-North Miami,3,2,0.7831,1450
Tricoci University of Beauty Culture-Indianapolis,1,3,NULL,179
Trine University-Regional/Non-Traditional Campuses,4,2,NULL,368
Pennsylvania Highlands Community College,2,1,NULL,1014
Nevada Career Institute,1,3,NULL,244
Phillips Theological Seminary,4,2,NULL,NULL
Empire Beauty School-Hanover,1,3,NULL,59
Industrial Management Training Institute,1,3,NULL,113
Faris Technical Institute Inc,1,3,NULL,11
Allen School-Jamaica,1,3,NULL,54
Premiere Career College,1,3,NULL,297
Tennessee Academy of Cosmetology-Stage Road,1,3,NULL,33
The University of Texas MD Anderson Cancer Center,4,1,NULL,321
Paul Mitchell the School-Huntsville,1,3,NULL,125
Estes Institute of Cosmetology Arts and Science,1,3,NULL,59
Baldwin Park Adult & Community Education,1,1,NULL,400
Ventura Adult and Continuing Education,1,1,NULL,96
CT Aero Tech School,1,1,NULL,59
College of Business and Technology-Miami Campus,0,3,NULL,5
City College-Altamonte Springs,2,2,NULL,189
Empire Beauty School-Dunwoody,1,3,NULL,83
Cobb Beauty College Inc,1,3,NULL,30
Career Center of Southern Illinois,1,1,NULL,41
Crave Beauty Academy,1,3,NULL,140
Camelot College,1,3,NULL,166
Hastings Beauty School,1,3,NULL,31
Kirksville Area Technical Center,1,1,0.7273,33
South Central Career Center,1,1,NULL,69
Saline County Career Center,1,1,0.8333,24
Warrensburg Area Career Center,1,1,0.8095,23
Nevada Regional Technical Center,1,1,0.6667,22
Cass Career Center,1,1,1,32
Applied Technology Services,1,1,0.2656,169
Central College of Cosmetology,1,3,NULL,72
Southeast Missouri Hospital College of Nursing and Health Sciences,3,2,0.7647,204
Messenger College,3,2,0.7857,51
Tennessee Academy of Cosmetology-Shelby Drive,1,3,NULL,45
Durham Beauty Academy,1,3,NULL,141
Union County Vocational Technical School,1,1,NULL,84
Prism Career Institute-Philadelphia,1,3,NULL,83
Clinton Essex Warren Washington BOCES,1,1,0.3277,70
Jefferson Lewis BOCES-Practical Nursing Program,1,1,0.88,77
Veeb Nassau County School of Practical Nursing,1,1,0.8,195
Cattaraugus Allegany BOCES-Practical Nursing Program,1,1,NULL,68
Orange Ulster BOCES-Practical Nursing Program,1,1,1,84
Wayne Finger Lakes BOCES-Practical Nursing Program,1,1,NULL,228
Broome Delaware Tioga BOCES-Practical Nursing Program,1,1,0.5714,66
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,1,1,1,35
Albany BOCES-Adult Practical Nursing Program,1,1,NULL,142
Ulster BOCES-School of Practical Nursing,1,1,0.4643,65
Eastern Suffolk BOCES,1,1,0.8404,261
Rockland County BOCES-Practical Nursing Program,1,1,NULL,46
New York College of Health Professions,4,2,NULL,380
Charles Stuart School of Diamond Setting,1,3,NULL,54
Penta County Joint Vocational School,1,1,NULL,47
Career and Technology Education Centers of Licking County,1,1,NULL,251
Northern Career Institute,1,1,NULL,102
Washington County Career Center-Adult Technical Training,1,1,NULL,289
Ohio Media School-Cincinnati,1,3,0.5702,51
Vantage Career Center,1,1,NULL,37
Indian Capital Technology Center-Muskogee,1,1,NULL,732
Western Technology Center,1,1,NULL,203
Mid-America Technology Center,1,1,NULL,873
Northeast Technology Center-Pryor,1,1,NULL,173
Eastern Oklahoma County Technology Center,1,1,NULL,114
Wes Watkins Technology Center,1,1,NULL,47
York County School of Technology-Adult & Continuing Education,1,1,NULL,104
Chester County Intermediate Unit,1,1,0.5532,104
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,1,1,0.7895,24
Greater Johnstown Career and Technology Center,1,1,NULL,189
Mifflin County Academy of Science and Technology,1,1,0.7667,39
Lenape Technical School Practical Nursing Program,1,1,NULL,168
Venango County Area Vocational Technical School,1,1,0.625,61
Lancaster County Career and Technology Center,2,1,NULL,422
Lebanon County Area Vocational Technical School,1,1,NULL,165
Indiana County Technology Center,1,1,NULL,95
Northern Tier Career Center,1,1,0.7619,41
Clarion County Career Center Practical Nursing Program,1,1,0.7714,63
Hazleton Area Career Center,1,1,NULL,19
All-State Career School-Pittsburgh,1,3,NULL,189
Colegio Tecnologico y Comercial de Puerto Rico,1,3,NULL,35
Quality Technical and Beauty College,1,3,NULL,98
D'Mart Institute,1,3,NULL,495
Automeca Technical College-Aguadilla,1,3,NULL,211
Fortis Institute-Cookeville,2,3,NULL,175
North Central Institute,2,3,NULL,93
Pipo Academy of Hair Design,1,3,NULL,22
Tint School of Makeup and Cosmetology-Dallas,1,3,NULL,123
United Technical Center,1,1,1,25
Charles H McCann Technical School,1,1,NULL,33
Ailano School of Cosmetology,1,3,NULL,19
Central California School of Continuing Education,1,3,NULL,267
Mercy Hospital School of Practical Nursing-Plantation General Hospital,1,3,0.6667,90
Marion Technical College,1,1,NULL,413
Rivertown School of Beauty Barber Skin Care and Nails,1,3,NULL,130
Atlanta Institute of Music and Media,2,3,NULL,147
Illinois Media School,1,3,NULL,169
St Louis Hair Academy,1,3,NULL,9
New Dimensions School of Hair Design,1,3,NULL,21
Forbes Road Career and Technology Center,1,1,NULL,5
Jna Institute of Culinary Arts,2,3,NULL,46
Cortiva Institute-Seattle,1,3,NULL,113
Putnam Career and Technical Center,1,1,NULL,66
Argosy University-Northern Virginia,4,3,NULL,48
Crawford County Career and Technical Center Practical Nursing Program,1,1,NULL,28
