INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Greene County Career and Technology Center,1,1,1,37
Lac Courte Oreilles Ojibwe College,2,1,NULL,246
Diesel Driving Academy-Shreveport,1,3,NULL,153
Pima Medical Institute-Mesa,2,3,NULL,1037
Platt College-Los Angeles,3,3,NULL,599
Platt College-Aurora,3,3,0,221
Purdue University Global-Davenport,4,3,NULL,28793
Purdue University Global-Cedar Falls,4,3,NULL,245
Paul Mitchell the School-Boise,1,3,NULL,184
Christian Life College,3,2,NULL,52
Educators of Beauty College of Cosmetology-Rockford,1,3,NULL,80
Northwestern College,2,3,0.7794,684
Douglas J Aveda Institute,1,3,NULL,787
Ross Medical Education Center-Brighton,1,3,NULL,90
Ross Medical Education Center-Ann Arbor,1,3,NULL,92
Taylortown School of Beauty Inc,1,3,NULL,147
Pike-Lincoln Technical Center,1,1,NULL,21
West Virginia Junior College-United Career Institute,2,3,NULL,96
Bethel Seminary-San Diego,4,2,NULL,NULL
St Charles Community College,2,1,NULL,6188
UMass Global,4,2,0.8113,3411
New College of Florida,3,1,0.7128,861
Montana Bible College,3,2,NULL,0
Le Cordon Bleu College of Culinary Arts-Scottsdale,3,3,NULL,601
Conservatory of Recording Arts and Sciences,1,3,NULL,612
Adrian's Beauty College of Turlock,1,3,NULL,96
California Career School,1,3,NULL,113
Dr. Ida Rolf Institute,1,2,1,65
Sunstate Academy,1,3,NULL,387
Elizabeth Grady School of Esthetics and Massage Therapy,1,3,NULL,243
Ross Medical Education Center-Port Huron,1,3,NULL,56
Capri Institute of Hair Design-Clifton,1,3,NULL,179
Raphael's School of Beauty Culture Inc-Alliance,1,3,NULL,114
Metro Technology Centers,1,1,NULL,1186
Hussian College-Daymar College Bowling Green,3,3,NULL,306
Altierus Career College Everett,2,2,NULL,254
Luna Community College,2,1,NULL,647
Grabber School of Hair Design,1,3,NULL,128
Yeshivah Gedolah Rabbinical College,4,2,NULL,28
University of the District of Columbia-David A Clarke School of Law,4,1,NULL,NULL
Raphael's School of Beauty Culture Inc-Brunswick,1,3,NULL,50
Caribbean University-Ponce,4,2,NULL,792
Caribbean University-Vega Baja,4,2,NULL,344
University of Advancing Technology,4,3,0.851,672
Paradise Valley Community College,2,1,NULL,6145
Chandler-Gilbert Community College,2,1,NULL,8903
HSHS St. John's Hospital School of Clinical Laboratory Science,1,2,NULL,6
Madison Media Institute,3,3,NULL,215
Great Plains Technology Center,1,1,NULL,195
Roane-Jackson Technical Center,1,1,NULL,20
Pioneer Technology Center,1,1,NULL,122
Portage Lakes Career Center,1,1,NULL,110
Eastern College of Health Vocations-New Orleans,1,3,NULL,87
Bell Mar Beauty College,1,3,NULL,51
Caddo Kiowa Technology Center,1,1,NULL,470
Brightwood College-San Antonio-San Pedro,2,3,NULL,263
Center for Instruction Technology & Innovation,1,1,0.7848,117
Le Cordon Bleu College of Culinary Arts-Austin,2,3,NULL,257
The Art Institute of New York City,2,3,NULL,118
International School of Skin Nailcare & Massage Therapy,1,3,NULL,254
Palomar Institute of Cosmetology,1,3,NULL,118
Southern Oklahoma Technology Center,1,1,NULL,108
Vista College,2,3,NULL,4701
Autry Technology Center,1,1,0.8443,285
Greene County Vocational School District,1,1,NULL,35
Canadian Valley Technology Center,1,1,NULL,377
Wilkes-Barre Area Career and Technical Center Practical Nursing,1,1,NULL,147
Mayo Clinic Graduate School of Biomedical Sciences,4,2,NULL,NULL
Meridian Technology Center,1,1,NULL,249
Waynesville Career Center,1,1,NULL,51
Capitol School of Hairstyling and Esthetics,1,3,NULL,124
Morris County Vocational School District,1,1,0.7556,47
Ross Medical Education Center-Roosevelt Park,1,3,NULL,187
Ross Medical Education Center-Kentwood,1,3,NULL,188
South Florida Bible College and Theological Seminary,4,2,NULL,171
Cloyd's Barber School 2 Inc,1,3,NULL,25
Universal Technical Institute of Illinois Inc,1,3,NULL,1184
Pennsylvania College of Technology,3,1,NULL,5409
Commonwealth Institute of Funeral Service,2,2,NULL,258
Delta College of Arts & Technology,2,3,NULL,280
InterCoast Colleges-Santa Ana,2,3,NULL,130
Stone Child College,2,1,NULL,312
New York Academy of Art,4,2,NULL,NULL
Suffolk County Community College,2,1,NULL,21231
Las Positas College,2,1,NULL,8174
Blades School of Hair Design,1,3,NULL,89
Ogeechee Technical College,2,1,NULL,1662
Remington College-Mobile Campus,2,2,NULL,386
Southern Technical College,3,3,NULL,1015
Mercy-St Luke's School of Radiologic Technology,1,2,NULL,21
Southwest Acupuncture College-Santa Fe,4,3,NULL,NULL
Northwest Technology Center-Alva,1,1,NULL,127
Mercer County Career Center,1,1,NULL,29
California State University-San Marcos,4,1,0.5184,12475
Argosy University-Hawaii,4,3,NULL,457
Baptist Theological Seminary at Richmond,4,2,NULL,NULL
Brightwood College-Modesto,2,3,NULL,229
Purdue University Global-Des Moines,4,3,NULL,688
Hairmasters Institute of Cosmetology,1,3,NULL,117
Tricoci University of Beauty Culture LLC-Bloomington,1,3,NULL,71
Pinnacle Career Institute-Lawrence,2,3,NULL,72
Interactive College of Technology-Newport,2,3,NULL,73
Miller-Motte College-McCann-Monroe,2,3,NULL,675
Ross Medical Education Center-Taylor,1,3,NULL,68
McNally Smith College of Music,4,3,0.6544,371
National Tractor Trailer School Inc-Liverpool,1,3,NULL,94
Interactive College of Technology,2,3,NULL,47
Butler Beauty Academy-New Castle Beauty Academy,1,3,NULL,24
NorthWest Arkansas Community College,2,1,NULL,5908
Colorado Heights University,4,2,NULL,78
Brewster Technical College,1,1,NULL,257
Hodges University,4,2,0.6015,1414
Argosy University-Atlanta,4,3,NULL,457
University of St. Augustine for Health Sciences,4,3,NULL,NULL
Capital Area School of Practical Nursing,1,1,NULL,126
Hair Professionals Career College,1,3,NULL,73
Alexandria School of Scientific Therapeutics,1,3,NULL,29
Empire Beauty School-Bloomfield,1,3,NULL,150
Southwest Technology Center,1,1,NULL,181
Western Area Career & Technology Center,1,1,0.7714,113
Hussian College-Daymar College Clarksville,3,3,NULL,854
Nossi College of Art,3,3,0.5062,263
Seguin Beauty School-New Braunfels,1,3,NULL,29
Pima Medical Institute-Seattle,2,3,NULL,607
Mineral County Vocational Technical Center,1,1,NULL,17
Hypnosis Motivation Institute,1,2,NULL,63
Los Angeles ORT College-Los Angeles Campus,2,2,NULL,324
Thanh Le College School of Cosmetology,1,3,NULL,43
Southeastern Technical College,2,1,NULL,1293
Massachusetts School of Law,4,2,NULL,NULL
Alliance Career Center,1,1,NULL,73
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,1,3,NULL,2489
Erwin Technical College,1,1,NULL,924
Rosel School of Cosmetology,1,3,NULL,68
Worsham College of Mortuary Science,2,3,NULL,92
Bryan University,3,3,NULL,282
Oregon College of Oriental Medicine,4,2,NULL,NULL
Central Pennsylvania Institute of Science and Technology,1,1,NULL,280
Northwest Educational Center,1,3,NULL,246
Sebring Career Schools-Houston,1,3,NULL,144
PCI Health Training Center,1,3,NULL,414
Miami-Jacobs Career College-Columbus,2,3,NULL,381
Bryant & Stratton College-Solon,3,3,NULL,254
Hamrick School,1,3,NULL,155
Alabama State College of Barber Styling,1,3,NULL,13
Fortis College,2,3,NULL,371
Downey Adult School,1,1,NULL,864
CRU Institute of Cosmetology and Barbering,1,3,NULL,72
Modern Technology School,1,3,NULL,113
National Career Education,1,3,NULL,318
Thuy Princess Beauty College,1,3,NULL,46
North-West College-Glendale,1,3,NULL,161
Fremont College,3,3,NULL,277
Pomona Unified School District Adult and Career Education,1,1,NULL,103
Universal College of Beauty Inc-Los Angeles 2,1,3,NULL,30
IBMC College,2,3,NULL,450
Avalon Institute-Aurora,1,3,NULL,60
Academy of Cosmetology,1,3,NULL,119
Sunstate Academy,1,3,NULL,263
Fortis College-Smyrna,2,3,NULL,652
Remington College-Honolulu Campus,3,2,NULL,405
Vatterott College-Des Moines,2,3,NULL,102
Ross College-Davenport,2,3,NULL,158
Pivot Point Academy,1,3,NULL,62
Blalock's Professional Beauty College,1,3,NULL,12
Diesel Driving Academy-Baton Rouge,1,3,NULL,222
New England Hair Academy,1,3,NULL,160
Rob Roy Academy-Worcester,1,3,NULL,148
Upper Cape Cod Regional Technical School,1,1,0.4779,79
All-State Career-Baltimore,1,3,NULL,558
Adler Graduate School,4,2,NULL,NULL
Academy of Hair Design-Jackson,1,3,NULL,81
KC's School of Hair Design,1,3,NULL,42
Lincoln Technical Institute-Moorestown,1,3,NULL,513
MCVSD,1,1,NULL,78
Brightwood College-Las Vegas,2,3,NULL,423
Beauty School of Middletown,1,3,NULL,55
Bryant & Stratton College-Southtowns,3,3,NULL,439
Continental School of Beauty Culture-Olean,1,3,NULL,53
National Tractor Trailer School Inc-Buffalo,1,3,NULL,102
Yeshiva Gedolah Imrei Yosef D'spinka,3,2,NULL,121
Cleveland Institute of Dental-Medical Assistants-Mentor,1,3,NULL,92
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,1,3,NULL,19
Knox County Career Center,1,1,NULL,205
Madison Adult Career Center,1,1,NULL,128
Remington College-Cleveland Campus,2,2,NULL,564
Brown Mackie College-Findlay,3,3,NULL,214
Toledo Academy of Beauty Culture-East,1,3,NULL,71
Brown & Clermont Adult Career Campuses,1,1,0.9362,42
Chisholm Trail Technology Center,1,1,NULL,47
Gordon Cooper Technology Center,1,1,NULL,800
Kiamichi Technology Center-Atoka,1,1,NULL,63
Kiamichi Technology Center-Durant,1,1,NULL,34
Kiamichi Technology Center-Hugo,1,1,NULL,81
Kiamichi Technology Center-McAlester,1,1,NULL,414
Kiamichi Technology Center-Idabel,1,1,NULL,49
Kiamichi Technology Center-Poteau,1,1,NULL,295
Kiamichi Technology Center-Spiro,1,1,NULL,33
Kiamichi Technology Centers-Talihina Campus,1,1,NULL,52
Le Cordon Bleu College of Culinary Arts-Portland,2,3,NULL,121
YTI Career Institute-Altoona,2,3,NULL,226
Eastern Center for Arts and Technology,1,1,0.6667,40
Empire Beauty School-Center City Philadelphia,1,3,NULL,272
CEM College-Humacao,3,3,NULL,575
Colegio Mayor de Tecnologia Inc,1,3,NULL,119
Institucion Chaviano de Mayaguez,1,3,NULL,86
EDIC College,2,3,0.7025,1124
Liceo de Arte-Dise-O y Comercio,1,3,NULL,211
Universal Technology College of Puerto Rico,3,2,NULL,371
Academy of Hair Technology,1,3,NULL,92
Mr Wayne's School of Unisex Hair Design,1,3,NULL,39
Queen City College,1,3,NULL,116
College of the Marshall Islands,2,1,NULL,973
Remington College-Fort Worth Campus,2,2,NULL,532
UCAS University of Cosmetology Arts & Sciences,1,3,NULL,26
School of Automotive Machinists & Technology,2,3,0.9231,166
Nuvani Institute,1,3,NULL,30
Nuvani Institute,1,3,NULL,58
Texas College of Cosmetology-Abilene,1,3,NULL,55
Vista College-Online,3,3,NULL,529
Centura College-Newport News,2,3,NULL,154
Centura College-Norfolk,2,3,NULL,107
Virginia Beach City Public Schools School of Practical Nursing,1,1,NULL,31
Northwest College of Art & Design,3,3,NULL,98
University of Washington-Bothell Campus,4,1,0.803,5078
University of Washington-Tacoma Campus,4,1,0.8381,4252
Valley College-Beckley,2,3,NULL,410
Valley College-Martinsburg,1,3,NULL,228
Valley College-Princeton,1,3,NULL,151
Bellus Academy-Poway,1,3,NULL,365
Capstone College,1,3,NULL,41
Central Coast College,1,3,0.5672,224
Pacific College of Health and Science,4,3,NULL,141
Artistic Nails and Beauty Academy-Tampa,1,3,NULL,139
National Aviation Academy of Tampa Bay,1,3,NULL,641
Madison Oneida BOCES-Practical Nursing Program,1,1,0.6471,40
College of Health Care Professions,1,3,NULL,65
Center for Advanced Legal Studies,2,3,NULL,210
Houston Training School-Main Campus,1,3,NULL,97
Bay Mills Community College,2,1,NULL,426
Fond du Lac Tribal and Community College,2,1,NULL,775
Northwest Indian College,3,1,NULL,542
Provo College,3,3,NULL,479
Paul Mitchell the School-Provo,1,3,NULL,129
University of Phoenix-Utah,4,3,NULL,243
Cortiva Institute-Salt Lake,1,3,NULL,247
CET-Coachella,1,2,NULL,131
CET-Oxnard,1,2,NULL,160
CET-Santa Maria,1,2,NULL,151
Colorado School of Traditional Chinese Medicine,4,3,NULL,NULL
Massage Therapy Institute of Colorado,1,3,NULL,68
Michigan College of Beauty-Troy,1,3,NULL,268
Ogle School Hair Skin Nails-Dallas,1,3,NULL,274
Phoenix Seminary,4,2,NULL,NULL
Faust Institute of Cosmetology-Spirit Lake,1,3,NULL,11
Seattle Vocational Institute,1,1,NULL,160
Cheeks Beauty Academy,1,3,NULL,32
Colorado School of Healing Arts,2,3,NULL,86
Healing Arts Institute,1,3,NULL,50
Los Angeles ORT College-Van Nuys Campus,2,2,NULL,184
University of Phoenix-Puerto Rico,4,3,NULL,108
Mt. Diablo Adult Education-Mt. Diablo USD,1,1,NULL,122
Royale College of Beauty and Barbering,1,3,NULL,97
Greater Lowell Technical School,1,1,1,80
Academy of Hair Design-Pearl,1,3,NULL,44
King's College,2,3,0.885,359
Miller-Motte Technical College-Clarksville,2,3,NULL,416
Genesis Career College-Lebanon,1,3,NULL,128
Brightwood College-Dallas,2,3,NULL,185
Star College of Cosmetology 2,1,3,NULL,83
Southwest Collegiate Institute for the Deaf,2,1,NULL,102
Fortis College-Richmond,2,3,NULL,398
Midwest College of Oriental Medicine-Racine,4,3,NULL,16
Hacienda La Puente Adult Education,2,1,NULL,3734
La Belle Beauty Academy,1,3,NULL,323
Advanced Technical Centers,1,2,NULL,42
Hawaii Community College,2,1,NULL,2234
Robert Fiance Beauty Schools-North Plainfield,1,3,NULL,160
Long Island Beauty School-Hauppauge,1,3,NULL,173
Buckeye Joint Vocational School,1,1,NULL,117
Sandusky Career Center,1,1,NULL,60
Greater Altoona Career & Technology Center,1,1,NULL,292
Central Texas Beauty College-Temple,1,3,NULL,133
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,1,1,NULL,143
Empire Beauty School-Brooklyn,1,3,NULL,116
Houston Training School-Gulfgate,1,3,NULL,129
Antonelli College-Hattiesburg,2,3,NULL,188
Eastern New Mexico University Ruidoso Branch Community College,2,1,NULL,339
United Education Institute-Ontario,1,3,NULL,364
United Education Institute-Encino,1,3,NULL,570
Beacon College,3,2,0.4831,314
Acupuncture and Integrative Medicine College-Berkeley,4,2,NULL,NULL
Estrella Mountain Community College,2,1,NULL,7792
Heartland Community College,2,1,NULL,4291
University of the Potomac-Washington DC Campus,4,3,NULL,114
Rabbi Jacob Joseph School,3,2,0.7778,94
The Salon Professional Academy-Melbourne,1,3,NULL,115
Fortis Institute-Scranton,2,3,NULL,330
Milan Institute of Cosmetology,1,3,NULL,90
Everglades University,4,2,0.7436,2089
Seminar L'moros Bais Yaakov,1,2,0.8198,334
Herzing University-Orlando,3,3,0.8,477
Fairview Beauty Academy,1,3,NULL,38
Cortiva Institute,1,3,NULL,201
National College-Nashville,2,3,NULL,456
College of Biblical Studies-Houston,3,2,NULL,427
Inner State Beauty School,1,3,NULL,105
Virginia College-Pensacola,2,3,NULL,234
Mid-EastCTC-Adult Education,1,1,NULL,235
Everest University-South Orlando,4,2,NULL,3520
Polaris Career Center,1,1,NULL,204
P&A Scholars Beauty School,1,3,NULL,341
ASM Beauty World Academy,1,3,NULL,108
Sharp's Academy of Hairstyling,1,3,NULL,35
The College of Health Care Professions-Northwest,2,3,NULL,1296
School of Professional Horticulture New York Botanical Garden,1,2,1,21
Fortis College,2,3,NULL,280
Volunteer Beauty Academy-Madison,1,3,NULL,27
Watkins College of Art Design & Film,3,2,0.97,243
Chicago ORT Technical Institute,2,2,NULL,62
Alhambra Beauty College,1,3,NULL,89
UEI College-Gardena,1,3,NULL,677
Asian-American International Beauty College,1,3,NULL,547
Avance Beauty College,1,3,NULL,36
Colton-Redlands-Yucaipa Regional Occupational Program,1,1,NULL,23
Copper Mountain Community College,2,1,NULL,1446
Diversified Vocational College,1,3,NULL,684
UEI College-Fresno,1,3,NULL,841
Mt Sierra College,3,3,0.44,284
Santiago Canyon College,2,1,NULL,11162
Southern California Institute of Technology,3,3,0.9222,571
Soka University of America,4,2,0.384,417
Summit College,1,3,NULL,918
Advance Beauty College,1,3,NULL,389
World Mission University,4,2,NULL,124
Yo San University of Traditional Chinese Medicine,4,2,NULL,NULL
Cannella School of Hair Design-Blue Island,1,3,NULL,42
John Amico School of Hair Design,1,3,NULL,218
Delta College Inc,1,3,NULL,198
Southwest University of Visual Arts-Albuquerque,3,3,NULL,83
Tri-State Cosmetology Institute,1,3,NULL,152
Volunteer Beauty Academy-Nashville,1,3,NULL,24
Frontier Community College,2,1,NULL,361
Lincoln Trail College,2,1,NULL,510
Wabash Valley College,2,1,NULL,670
American Institute of Interior Design,1,3,NULL,22
Brookline College-Tempe,2,3,NULL,432
Inter American University of Puerto Rico-School of Optometry,4,2,NULL,NULL
Schiller International University,4,3,NULL,79
Vatterott College-Springfield,2,3,NULL,271
Vatterott College-Joplin,2,3,NULL,192
Vatterott College-Kansas City,2,3,NULL,431
Coconino Community College,2,1,NULL,2670
Emma's Beauty Academy-Juana Diaz,1,3,NULL,426
Brillare Beauty Institute,1,2,NULL,19
Columbia Central University-Yauco,3,3,NULL,360
Pima Medical Institute-Denver,2,3,NULL,747
ASA College,2,3,NULL,4455
Ohio State School of Cosmetology-Heath,1,3,NULL,83
Ohio State School of Cosmetology,1,3,NULL,71
Yeshivas Novominsk,3,2,0.8545,140
Southern Careers Institute-Corpus Christi,1,3,NULL,538
Kiamichi Technology Center-Stigler,1,1,NULL,21
Rabbinical College of Ohr Shimon Yisroel,3,2,NULL,194
Carroll Community College,2,1,NULL,2938
University of Phoenix-New Mexico,4,3,NULL,436
Galen College of Nursing-Tampa Bay,2,3,NULL,962
Galen College of Nursing-San Antonio,2,3,NULL,1204
Sarasota School of Massage Therapy,1,3,NULL,102
Schuyler Steuben Chemung Tioga Allegany BOCES,1,1,NULL,160
DCI Career Institute,1,3,NULL,82
Central Susquehanna Intermediate Unit LPN Career,1,1,0.7938,93
Myotherapy College of Utah,1,3,NULL,76
Graham Webb International Academy of Hair,1,3,NULL,94
City College-Gainesville,3,2,NULL,393
Arizona State University-West,4,1,0.7786,3201
Cortiva Institute-Westport,1,3,NULL,140
G Skin & Beauty Institute,1,3,NULL,303
Cosmetology Training Center,1,3,NULL,106
Stage One-The Hair School,1,3,NULL,86
Empire Beauty School-Malden,1,3,NULL,101
Omaha School of Massage and Healthcare of Herzing University,2,3,1,106
Xenon International Academy-Omaha,1,3,NULL,191
Capri Institute of Hair Design-Brick,1,3,NULL,144
Capri Institute of Hair Design-Kenilworth,1,3,NULL,119
Capri Institute of Hair Design-Paramus,1,3,NULL,127
Orlo School of Hair Design and Cosmetology,1,3,NULL,49
Eastland-Fairfield Career and Technical Schools,1,1,NULL,115
Empire Beauty School-Cincinnati,1,3,NULL,164
Mahoning County Career and Technical Center,1,1,NULL,109
Pickaway Ross Joint Vocational School District,1,1,NULL,306
Pioneer Career and Technology Center,1,1,NULL,11
Raphael's School of Beauty Culture Inc-Boardman,1,3,NULL,106
Scioto County Career Technical Center,1,1,NULL,198
Trumbull Career & Technical Center,1,1,NULL,77
Northwest Technology Center-Fairview,1,1,NULL,7
Lake Erie College of Osteopathic Medicine,4,2,NULL,NULL
UCAS University of Cosmetology Arts & Sciences-Harlingen,1,3,NULL,105
Highlights Beauty Schools,1,3,NULL,199
Empire Beauty School-Green Bay,1,3,NULL,34
Warren County Career Center,1,1,NULL,234
Brown Mackie College-Fort Wayne,3,3,NULL,131
Paul Mitchell the School-Wichita,1,3,NULL,117
Pinnacle Institute of Cosmetology,1,3,NULL,58
Career Training Academy-Monroeville,2,3,NULL,104
Southern Careers Institute-Pharr,1,3,NULL,691
Laurel Technical Institute,2,3,1,118
Florida National University-Main Campus,4,3,NULL,2354
Georgia Institute of Cosmetology,1,3,NULL,302
Nouvelle Institute,1,3,NULL,87
Franklin Technology Center Adult Education,1,1,NULL,165
Professional Technical Institution,1,3,NULL,239
Erikson Institute,4,2,NULL,NULL
South Texas College,3,1,NULL,19701
Pike County Joint Vocational School District,1,1,NULL,19
Lorain County Joint Vocational School District,1,1,NULL,122
Roger Williams University School of Law,4,2,NULL,NULL
California State University-Monterey Bay,4,1,0.3524,6541
Brown Mackie College-Atlanta,2,3,NULL,220
Bryant & Stratton College-Henrietta,2,3,NULL,251
Argosy University-The Art Institute of California-Hollywood,3,3,NULL,1031
Ohio Media School-Valley View,1,3,NULL,130
EINE Inc,1,3,NULL,32
Marian Health Careers Center-Los Angeles Campus,1,3,NULL,94
Cleveland Clinic Health System-School of Diagnostic Imaging,1,2,NULL,38
National Institute of Massotherapy,2,3,NULL,39
Academy for Nursing and Health Occupations,2,2,NULL,247
Shawsheen Valley School of Practical Nursing,1,1,NULL,39
Shear Ego International School of Hair Design,1,3,NULL,128
Remington College-Memphis Campus,3,2,NULL,600
Fayette Institute of Technology,1,1,NULL,49
Professional Beauty School,1,3,NULL,17
Capella University,4,3,NULL,9385
College of Menominee Nation,3,2,NULL,303
Leech Lake Tribal College,2,1,NULL,255
Spartan College of Aeronautics & Technology,1,3,NULL,482
Stone Academy-Waterbury,1,3,NULL,204
East San Gabriel Valley Regional Occupational Program,2,1,NULL,167
Yukon Beauty College Inc,1,3,NULL,18
United Education Institute-Morrow,1,3,NULL,429
Toni & Guy Hairdressing Academy-Atlanta,1,3,NULL,77
Mitchells Academy,1,3,NULL,55
Salon Academy,1,3,NULL,82
Artistic Academy of Hair Design,1,3,NULL,121
Motoring Technical Training Institute,1,3,0.9364,361
Phagans Newport Academy of Cosmetology Careers,1,3,NULL,21
Mech-Tech College,2,3,NULL,2707
Baldwin Beauty School-North Austin,1,3,NULL,94
Jean Madeline Aveda Institute,1,3,NULL,227
Pacific College of Health and Science,4,3,NULL,122
Johnson & Wales University-North Miami,3,2,0.8147,1553
Tricoci University of Beauty Culture-Indianapolis,1,3,NULL,153
Trine University-Regional/Non-Traditional Campuses,4,2,NULL,375
Pennsylvania Highlands Community College,2,1,NULL,1054
Nevada Career Institute,1,3,NULL,102
Phillips Theological Seminary,4,2,NULL,NULL
Empire Beauty School-Hanover,1,3,NULL,79
Industrial Management Training Institute,1,3,NULL,103
Faris Technical Institute Inc,1,3,NULL,13
Allen School-Jamaica,1,3,NULL,289
Premiere Career College,1,3,NULL,295
Tennessee Academy of Cosmetology-Stage Road,1,3,NULL,33
The University of Texas MD Anderson Cancer Center,4,1,NULL,339
Paul Mitchell the School-Huntsville,1,3,NULL,86
Estes Institute of Cosmetology Arts and Science,1,3,NULL,70
Baldwin Park Adult & Community Education,1,1,NULL,386
Ventura Adult and Continuing Education,1,1,NULL,109
Albert I Prince Technical High School,1,1,NULL,38
Bullard-Havens Technical High School,0,1,NULL,21
CT Aero Tech School,1,1,NULL,49
W F Kaynor Technical High School,0,1,NULL,38
Stratford School for Aviation Maintenance Technicians,1,1,NULL,0
College of Business and Technology-Miami Campus,3,3,NULL,10
City College-Altamonte Springs,2,2,NULL,285
Empire Beauty School-Dunwoody,1,3,NULL,146
Cobb Beauty College Inc,1,3,NULL,36
Career Center of Southern Illinois,1,1,0.5556,58
Crave Beauty Academy,1,3,NULL,167
Camelot College,1,3,NULL,160
Hastings Beauty School,1,3,NULL,30
Kirksville Area Technical Center,1,1,0.8571,31
South Central Career Center,1,1,NULL,80
Saline County Career Center,1,1,0.625,23
Warrensburg Area Career Center,1,1,0.4643,33
Nevada Regional Technical Center,1,1,NULL,24
Cass Career Center,1,1,1,21
Applied Technology Services,1,1,0.8333,168
Central College of Cosmetology,1,3,NULL,76
Southeast Missouri Hospital College of Nursing and Health Sciences,3,2,0.381,207
Messenger College,3,2,0.9048,66
Tennessee Academy of Cosmetology-Shelby Drive,1,3,NULL,51
Durham Beauty Academy,1,3,NULL,103
Union County Vocational Technical School,1,1,NULL,88
Prism Career Institute-Philadelphia,1,3,0.3869,86
Clinton Essex Warren Washington BOCES,1,1,0.3452,68
Jefferson Lewis BOCES-Practical Nursing Program,1,1,0.7037,71
Veeb Nassau County School of Practical Nursing,1,1,1,207
Cattaraugus Allegany BOCES-Practical Nursing Program,1,1,NULL,71
Orange Ulster BOCES-Practical Nursing Program,1,1,1,84
Wayne Finger Lakes BOCES-Practical Nursing Program,1,1,NULL,259
Broome Delaware Tioga BOCES-Practical Nursing Program,1,1,0.8,59
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,1,1,0.5424,30
Albany BOCES-Adult Practical Nursing Program,1,1,NULL,132
Ulster BOCES-School of Practical Nursing,1,1,0.791,85
Eastern Suffolk BOCES,1,1,0.7931,300
Rockland County BOCES-Practical Nursing Program,1,1,NULL,47
New York College of Health Professions,4,2,NULL,356
Charles Stuart School of Diamond Setting,1,3,NULL,43
Penta County Joint Vocational School,1,1,NULL,59
Career and Technology Education Centers of Licking County,1,1,NULL,286
Northern Career Institute,1,1,NULL,103
Washington County Career Center-Adult Technical Training,1,1,NULL,298
Ohio Media School-Cincinnati,1,3,NULL,85
Vantage Career Center,1,1,NULL,27
Indian Capital Technology Center-Muskogee,1,1,NULL,511
Western Technology Center,1,1,NULL,163
Mid-America Technology Center,1,1,NULL,916
Northeast Technology Center-Pryor,1,1,NULL,109
Eastern Oklahoma County Technology Center,1,1,NULL,114
Wes Watkins Technology Center,1,1,NULL,44
Technical Institute of Cosmetology Arts and Sciences,1,3,NULL,16
York County School of Technology-Adult & Continuing Education,1,1,NULL,193
Chester County Intermediate Unit,1,1,0.878,111
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,1,1,1,22
Greater Johnstown Career and Technology Center,1,1,NULL,149
Mifflin County Academy of Science and Technology,1,1,0.7879,47
Lenape Technical School Practical Nursing Program,1,1,NULL,177
Venango County Area Vocational Technical School,1,1,0.6154,51
Lancaster County Career and Technology Center,2,1,NULL,422
Lebanon County Area Vocational Technical School,1,1,NULL,158
Indiana County Technology Center,1,1,NULL,83
Northern Tier Career Center,1,1,0.5455,32
Clarion County Career Center Practical Nursing Program,1,1,0.7222,67
Hazleton Area Career Center,0,1,NULL,21
All-State Career School-Pittsburgh,1,3,NULL,231
Colegio Tecnologico y Comercial de Puerto Rico,1,3,NULL,78
Quality Technical and Beauty College,1,3,NULL,142
D'Mart Institute,1,3,NULL,689
Automeca Technical College-Aguadilla,1,3,NULL,189
Fortis Institute-Cookeville,2,3,NULL,221
North Central Institute,2,3,NULL,68
Pipo Academy of Hair Design,1,3,NULL,17
Tint School of Makeup and Cosmetology-Dallas,1,3,NULL,14
United Technical Center,1,1,0.8571,28
Charles H McCann Technical School,1,1,NULL,49
Ailano School of Cosmetology,1,3,NULL,23
Carsten Institute of Cosmetology,1,3,NULL,12
Central California School of Continuing Education,1,3,NULL,335
Mercy Hospital School of Practical Nursing-Plantation General Hospital,1,3,0.5,70
Marion Technical College,1,1,NULL,350
Rivertown School of Beauty Barber Skin Care and Nails,1,3,NULL,120
Atlanta Institute of Music and Media,2,3,0.8438,142
Illinois Media School,1,3,NULL,39
St Louis Hair Academy,1,3,NULL,9
New Dimensions School of Hair Design,1,3,NULL,27
Adirondack Beauty School,1,3,NULL,17
Forbes Road Career and Technology Center,1,1,NULL,10
Jna Institute of Culinary Arts,2,3,NULL,21
Cortiva Institute-Seattle,1,3,NULL,142
Putnam Career and Technical Center,1,1,NULL,62
Argosy University-Northern Virginia,4,3,NULL,82
Crawford County Career and Technical Center Practical Nursing Program,1,1,NULL,30
Texas College of Cosmetology-San Angelo,1,3,NULL,67
Beauty Schools of America-Hialeah,1,3,NULL,518
Automeca Technical College-Bayamon,1,3,NULL,554
Automeca Technical College-Caguas,1,3,NULL,189
Automeca Technical College-Ponce,1,3,NULL,245
Everest University-Melbourne,4,2,NULL,67
Centura College-Chesapeake,2,3,NULL,203
University of Phoenix-Hawaii,4,3,NULL,959
